012,012,012,012,012,111,300,300,300,300,300,300,012,012,012,012,012,012,012,012,300,300,300,300,300,300,111,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,111,300,300,300,300,300,300,300,300,012,012,012,012,012,012,300,300,300,300,300,300,300,300,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,300,111,012,012,012,012,012,012,300,300,012,012,012,012,300,300,012,012,012,012,012,012,211,300,012,012,012,012,012,012,453,784,453,453,453,453,453,453,453,453,453,563,012,012,012,784,564,453,453,453,453,453,453,453,453,453,453,453,453,453,674,233,012,012,012,012,012,012,012,784,564,453,453,453,453,453,453,784,564,453,453,453,453,453,453,564,012,012,012,012,012,012,012,012,012,012
012,012,012,300,111,012,012,012,012,012,012,012,012,300,300,012,012,300,012,012,012,012,012,012,012,012,012,012,300,012,012,012,012,012,AA5,AB6,012,365,365,365,365,365,365,365,365,122,674,012,343,EE6,365,144,365,365,365,365,365,365,365,365,365,365,365,133,9A5,453,012,012,012,012,012,012,343,EE6,365,144,365,365,365,254,343,EE6,343,254,365,365,365,144,343,AB6,012,012,012,012,012,012,012,012,012,012
012,012,111,300,012,012,012,012,012,012,012,012,012,211,300,300,300,211,312,012,012,012,012,012,012,012,012,111,300,012,012,012,012,012,EE6,476,012,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,365,343,343,674,9B6,254,365,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,143,895,453,012,012,012,012,012,012,674,9B6,254,365,5B8,5B8,5B8,496,343,CC6,012,5B8,5B8,5B8,5B8,244,564,BB5,012,012,012,012,012,012,012,012,012,012
012,012,300,111,012,012,012,012,012,012,012,012,012,012,012,300,300,012,012,012,012,012,012,012,012,012,012,012,111,211,012,012,012,343,DD6,476,012,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,133,674,BB5,686,574,365,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,343,895,453,012,012,012,012,012,012,BB5,686,574,365,5B8,5B8,5B8,496,343,674,254,5B8,5B8,5B8,4A7,012,9B6,9A5,012,012,012,012,012,012,012,012,012,012
012,211,300,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,300,012,012,012,453,BC6,476,012,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,496,122,DD6,476,574,365,5B8,5B8,5B8,386,365,365,365,365,365,365,365,133,895,453,012,012,012,012,012,012,BB5,476,574,144,365,365,365,254,343,133,486,5B8,5B8,5B8,375,353,CC6,453,012,012,012,012,012,012,012,012,012,012
012,300,300,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,300,012,012,012,453,BC6,476,012,365,365,365,365,365,365,365,496,5B8,5B8,365,453,486,574,365,5B8,5B8,5B8,143,343,453,453,453,453,453,453,784,9A5,453,012,012,012,012,012,012,BB5,476,895,453,453,453,453,564,353,133,5B8,5B8,5B8,5B8,133,674,EE6,122,012,012,012,012,012,012,012,012,012,012
012,211,101,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,300,111,012,012,453,BC6,476,674,453,453,453,453,453,453,233,365,5B8,5B8,5B8,133,895,574,365,5B8,5B8,5B8,343,574,7A6,7A6,7A6,7A6,7A6,7A6,7A6,BC6,453,012,012,012,012,012,012,BB5,476,686,7A6,7A6,7A6,7A6,7A6,254,365,5B8,5B8,5B8,4A7,122,9B6,9A5,012,012,012,012,012,012,012,012,012,012,012
012,111,111,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,300,111,012,012,453,BC6,266,7A6,7A6,7A6,7A6,7A6,7A6,7A6,674,365,5B8,5B8,5B8,386,343,784,365,5B8,5B8,5B8,343,144,056,056,056,056,056,056,056,EE6,343,012,012,012,012,012,012,BB5,476,056,056,056,056,056,055,122,4A7,5B8,5B8,5B8,365,564,DD6,453,012,012,012,012,012,012,012,012,012,012,012
012,111,101,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,300,111,012,012,453,BC6,056,056,056,056,056,056,056,056,574,365,5B8,5B8,5B8,496,343,784,365,5B8,5B8,5B8,343,133,034,034,034,034,034,034,454,DD6,453,012,012,012,012,012,012,BB5,476,056,056,056,056,056,144,133,5B8,5B8,5B8,5B8,122,795,DD6,012,012,012,012,012,012,012,012,012,012,012,012
012,111,300,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,300,111,012,012,453,BC6,056,056,056,056,056,144,034,034,343,365,5B8,5B8,5B8,496,343,784,365,5B8,5B8,5B8,386,365,365,365,365,365,365,365,133,895,453,012,012,012,012,012,012,BB5,9B6,7A6,7A6,7A6,7A6,7A6,343,386,5B8,5B8,5B8,486,133,AB6,784,012,012,012,012,012,012,012,012,012,012,012,012
012,211,300,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,300,111,012,012,453,DD6,7A6,7A6,7A6,7A6,7A6,454,143,365,365,496,5B8,5B8,5B8,496,343,784,144,365,365,365,365,365,365,365,5B8,5B8,5B8,5B8,343,895,453,012,012,012,012,012,012,564,784,784,784,784,895,CC5,012,5B8,5B8,5B8,5B8,244,674,EE6,233,012,012,012,012,012,012,012,012,012,012,012,012
012,111,300,111,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,111,300,012,012,012,233,784,784,784,784,BB5,CC6,564,143,365,365,496,5B8,5B8,5B8,496,343,BB5,453,453,453,453,453,453,453,012,5B8,5B8,5B8,5B8,343,895,453,012,012,012,012,012,012,012,012,012,012,012,895,884,254,5B8,5B8,5B8,5B8,012,9A5,BB5,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,111,400,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,400,012,012,012,012,012,012,012,012,012,784,7A6,784,564,453,233,365,5B8,5B8,5B8,496,343,BC6,7A6,7A6,7A6,7A6,7A6,7A6,9B6,012,5B8,5B8,5B8,5B8,343,895,453,012,012,012,012,012,012,012,012,012,012,012,EE6,674,365,5B8,5B8,5B8,375,353,BC6,564,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,400,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,400,012,012,012,012,012,012,012,012,012,784,7A6,476,7A6,7A6,674,365,5B8,5B8,5B8,496,343,7A6,056,056,056,056,056,056,476,012,5B8,5B8,5B8,5B8,233,895,453,012,012,012,012,012,012,012,012,012,012,343,DD6,574,365,5B8,5B8,5B8,365,564,EE6,122,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,211,300,211,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,300,300,211,012,012,012,012,012,453,784,784,784,BB5,7A6,056,056,056,574,365,5B8,5B8,5B8,496,343,574,034,034,034,034,034,034,244,012,5B8,5B8,5B8,486,122,BB5,453,012,012,012,012,012,012,012,012,012,012,784,8A6,574,365,5B8,5B8,5B8,365,674,DD6,784,784,784,784,784,784,233,012,012,012,012,012,012,012
012,012,012,012,300,300,111,211,211,211,312,411,411,312,312,322,322,312,312,411,411,312,211,211,211,012,300,300,012,012,012,012,012,012,AA5,AB6,454,454,454,244,034,034,034,343,365,5B8,5B8,5B8,496,343,574,144,365,365,365,365,365,365,365,5B8,5B8,5B8,122,674,EE6,122,012,012,012,012,012,012,012,012,012,012,BB5,486,574,365,5B8,5B8,5B8,365,574,454,454,454,454,454,454,BC5,453,012,012,012,012,012,012,012
012,012,012,012,012,111,300,600,800,B00,C00,F00,F00,F00,F00,E11,E11,F00,F00,F00,F00,C00,B00,800,600,300,111,012,012,012,012,012,012,012,EE6,486,012,365,365,365,365,365,365,365,496,5B8,5B8,5B8,486,343,784,365,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,244,564,686,CC6,012,012,012,012,012,012,012,012,012,012,012,BB5,476,574,365,5B8,5B8,5B8,365,564,012,365,365,365,365,133,895,453,012,012,012,012,012,012,012
012,012,012,012,012,012,111,300,600,800,B00,C00,F00,F00,F00,F00,F00,F00,F00,F00,C00,B00,800,600,300,012,012,012,012,012,012,012,012,343,EE6,476,012,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,4A7,122,895,784,365,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,486,133,476,9B6,784,012,012,012,012,012,012,012,012,012,012,012,BB5,476,574,365,5B8,5B8,5B8,365,574,012,5B8,5B8,5B8,5B8,343,895,453,012,012,012,012,012,012,012
012,012,012,012,012,012,012,111,400,600,800,B00,C00,F00,F00,F00,F00,F00,C00,C00,B00,800,400,400,111,012,012,012,012,012,012,012,012,453,BC6,476,012,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,133,674,CC6,784,365,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,122,784,476,EE6,233,012,012,012,012,012,012,012,012,012,012,012,BB5,476,574,365,5B8,5B8,5B8,365,574,012,5B8,5B8,5B8,5B8,343,895,453,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,300,400,400,800,B00,C00,F00,F00,F00,F00,C00,B00,800,400,300,111,012,012,012,012,012,012,012,012,012,453,BC6,476,012,365,365,365,365,365,365,365,365,365,133,564,DD6,EE6,784,144,365,365,365,365,365,365,365,133,674,056,CC6,674,012,012,012,012,012,012,012,012,012,012,012,012,BB5,476,574,144,365,365,365,144,574,012,365,365,365,365,133,895,453,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,211,300,400,800,B00,C00,C00,C00,C00,B00,800,400,300,211,012,012,012,012,012,012,012,012,012,012,453,BC6,476,674,453,453,453,453,453,453,453,453,453,884,686,BC6,EE6,895,453,453,453,453,453,453,453,453,674,476,7A6,CC6,012,012,012,012,012,012,012,012,012,012,012,012,012,BB5,476,895,453,453,453,453,564,895,674,453,453,453,453,784,9A5,453,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,300,300,600,800,B00,C00,C00,B00,800,600,300,211,012,012,012,012,012,012,012,012,012,012,012,453,BC6,266,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,486,056,DD6,8A6,686,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,696,266,EE6,343,012,012,012,012,012,012,012,012,012,012,012,012,012,BB5,476,686,7A6,7A6,7A6,7A6,7A6,686,7A6,7A6,7A6,7A6,7A6,7A6,BC6,453,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,111,300,600,800,B00,B00,800,600,300,111,012,012,012,012,012,012,012,012,012,012,012,012,453,BC6,056,056,056,056,056,056,056,056,056,056,056,056,9B6,EE6,476,056,056,056,056,056,056,056,056,056,056,BC6,784,012,012,012,012,012,012,012,012,012,012,012,012,012,012,BB5,476,056,056,056,056,056,056,056,056,056,056,056,056,056,EE6,343,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,111,400,600,800,800,600,300,111,012,012,012,012,012,012,012,012,012,012,012,012,012,453,BC6,056,056,056,056,056,056,056,056,056,056,056,8A6,CC6,CC6,476,056,056,056,056,056,056,056,056,056,696,DD6,122,012,012,012,012,012,012,012,012,012,012,012,012,012,012,BB5,476,056,056,056,056,056,056,056,056,056,056,056,056,376,ED6,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,211,400,400,400,300,111,012,012,012,012,012,012,012,012,012,012,012,012,012,012,453,DD6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,8A6,ED6,343,BB5,9B6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,EE6,453,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,BB5,9B6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,AB6,9A5,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,300,300,300,111,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,233,784,784,784,784,784,784,784,784,784,784,784,784,343,012,564,784,784,784,784,784,784,784,784,784,784,564,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,564,784,784,784,784,784,784,784,784,784,784,784,784,784,784,453,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
