012,012,012,012,012,111,200,200,200,200,200,200,012,012,012,012,012,012,012,012,200,200,200,200,200,200,111,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,111,200,200,200,200,200,200,200,200,012,012,012,012,012,012,200,200,200,200,200,200,200,200,012,012,012,012,012,012,012,784,784,784,784,784,784,784,784,784,784,784,453,012,012,012,012,012,012,012,243,784,784,784,784,784,784,784,784,784,784,784,233,012,012,012,012,012,012,453,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,233,012,012,012,012,012,012,012,012,012,012
012,012,012,012,200,111,012,012,012,012,012,012,200,200,012,012,012,012,200,200,012,012,012,012,012,012,211,200,012,012,012,012,012,243,EE6,7A6,454,454,454,454,454,454,454,454,564,9A5,122,012,012,012,012,012,243,ED6,784,454,454,454,454,454,454,454,454,454,BB5,453,012,012,012,012,012,012,AA5,AB6,574,454,454,454,454,454,895,DD6,574,454,454,454,454,454,895,453,012,012,012,012,012,012,012,012,012,012
012,012,012,200,111,012,012,012,012,012,012,012,012,200,200,012,012,200,012,012,012,012,012,012,012,012,012,012,200,012,012,012,012,674,9B6,686,012,365,365,365,365,365,365,365,365,122,895,012,012,012,012,243,ED6,895,122,365,365,365,365,365,365,365,365,133,895,453,012,012,012,012,012,012,EE6,476,365,144,365,365,365,254,243,AB6,243,254,365,365,365,144,243,453,012,012,012,012,012,012,012,012,012,012
012,012,111,200,012,012,012,012,012,012,012,012,012,211,200,200,200,211,312,012,012,012,012,012,012,012,012,111,200,012,012,012,012,AA5,686,BC6,012,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,365,243,453,012,012,243,ED6,895,122,4A7,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,243,895,453,012,012,012,012,012,453,DD6,476,674,365,5B8,5B8,5B8,496,243,BB5,012,5B8,5B8,5B8,5B8,244,895,233,012,012,012,012,012,012,012,012,012,012
012,012,200,111,012,012,012,012,012,012,012,012,012,012,012,200,200,012,012,012,012,012,012,012,012,012,012,012,111,211,012,012,012,BB5,476,BC6,012,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,133,884,122,243,ED6,895,122,4A7,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,243,895,453,012,012,012,012,012,453,BC6,476,564,365,5B8,5B8,5B8,496,243,895,254,5B8,5B8,5B8,4A7,012,BB5,012,012,012,012,012,012,012,012,012,012,012
012,211,200,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,200,012,012,012,BB5,476,BC6,012,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,496,122,9A5,ED6,AA5,122,4A7,5B8,5B8,4A7,365,365,386,5B8,5B8,5B8,5B8,243,895,453,012,012,012,012,012,453,BC6,476,674,144,365,365,365,254,243,122,486,5B8,5B8,5B8,375,243,895,012,012,012,012,012,012,012,012,012,012,012
012,200,200,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,200,012,012,012,BB5,476,BC6,012,365,365,365,365,365,365,365,496,5B8,5B8,365,453,AB6,574,365,5B8,5B8,5B8,496,133,564,143,5B8,5B8,5B8,5B8,243,895,453,012,012,012,012,012,453,BC6,266,574,454,454,454,454,454,564,122,5B8,5B8,5B8,5B8,133,9A5,233,012,012,012,012,012,012,012,012,012,012,012
012,211,101,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,200,111,012,012,BB5,476,686,454,454,454,454,454,454,564,243,365,5B8,5B8,5B8,133,9A5,574,365,5B8,5B8,5B8,496,243,574,143,5B8,5B8,5B8,5B8,243,895,453,012,012,012,012,012,453,BC6,056,056,056,056,056,056,486,564,365,5B8,5B8,5B8,4A7,122,CC6,012,012,012,012,012,012,012,012,012,012,012,012
012,111,111,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,200,111,012,012,BB5,476,056,056,056,056,056,056,056,476,564,365,5B8,5B8,5B8,386,243,574,365,5B8,5B8,5B8,496,243,574,143,5B8,5B8,5B8,5B8,243,895,453,012,012,012,012,012,453,BC6,056,056,056,056,056,056,9A5,122,4A7,5B8,5B8,5B8,365,564,564,012,012,012,012,012,012,012,012,012,012,012,012
012,111,101,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,200,111,012,012,BB5,476,056,056,056,056,056,056,056,476,564,365,5B8,5B8,5B8,496,243,574,365,5B8,5B8,5B8,496,243,574,143,5B8,5B8,5B8,5B8,243,895,453,012,012,012,012,012,453,DD6,7A6,7A6,7A6,7A6,7A6,696,895,133,5B8,5B8,5B8,5B8,122,BB5,122,012,012,012,012,012,012,012,012,012,012,012,012
012,111,200,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,200,111,012,012,BB5,9B6,7A6,7A6,7A6,7A6,7A6,574,454,564,243,365,5B8,5B8,5B8,496,243,574,365,5B8,5B8,5B8,496,243,574,143,5B8,5B8,5B8,5B8,243,895,453,012,012,012,012,012,233,784,784,784,784,784,DD6,DD6,243,386,5B8,5B8,5B8,486,133,9A5,012,012,012,012,012,012,012,012,012,012,012,012,012
012,211,200,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,200,111,012,012,564,784,784,784,784,EE6,696,784,143,365,365,496,5B8,5B8,5B8,496,243,574,365,5B8,5B8,5B8,496,243,574,143,5B8,5B8,5B8,5B8,243,895,453,012,012,012,012,012,012,012,012,012,012,122,EE6,DD6,012,5B8,5B8,5B8,5B8,254,784,453,012,012,012,012,012,012,012,012,012,012,012,012,012
012,111,200,111,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,111,200,012,012,012,012,012,012,012,012,EE6,056,784,143,365,365,496,5B8,5B8,5B8,496,243,574,365,5B8,5B8,5B8,496,243,574,143,5B8,5B8,5B8,5B8,243,895,453,012,012,012,012,012,012,012,012,012,012,674,DD6,884,254,5B8,5B8,5B8,5B8,012,BB5,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,111,400,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,400,012,012,012,012,012,012,012,012,012,EE6,056,695,454,564,243,365,5B8,5B8,5B8,496,243,574,365,5B8,5B8,5B8,496,243,574,143,5B8,5B8,5B8,5B8,243,895,453,012,012,012,012,012,012,012,012,012,012,AA5,9B6,564,365,5B8,5B8,5B8,375,243,784,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,400,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,400,012,012,012,012,012,784,784,784,784,EE6,056,056,056,476,564,365,5B8,5B8,5B8,496,243,574,365,5B8,5B8,5B8,496,243,574,143,5B8,5B8,5B8,5B8,243,895,453,012,012,012,012,012,012,012,012,012,012,EE6,486,564,365,5B8,5B8,5B8,365,674,895,784,784,784,784,784,564,012,012,012,012,012,012,012,012
012,012,012,211,200,211,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,200,200,211,012,012,012,012,243,EE6,7A6,7A6,7A6,7A6,056,056,056,476,564,365,5B8,5B8,5B8,496,243,574,365,5B8,5B8,5B8,496,243,784,143,5B8,5B8,5B8,5B8,243,895,453,012,012,012,012,012,012,012,012,012,453,CC6,476,564,365,5B8,5B8,5B8,365,365,7A6,7A6,7A6,7A6,7A6,9B6,BB5,012,012,012,012,012,012,012,012
012,012,012,012,200,200,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,200,200,012,012,012,012,012,674,AB6,686,454,454,454,454,454,454,564,243,365,5B8,5B8,5B8,496,243,574,365,5B8,5B8,5B8,496,133,453,143,5B8,5B8,5B8,5B8,133,895,453,012,012,012,012,012,012,012,012,012,453,BC6,476,564,365,5B8,5B8,5B8,365,254,454,454,454,454,454,454,9A5,012,012,012,012,012,012,012,012
012,012,012,012,012,111,211,211,211,211,211,211,411,411,412,312,312,412,411,411,211,211,211,211,211,200,111,012,012,012,012,012,012,AA5,696,BC6,012,365,365,365,365,365,365,365,496,5B8,5B8,5B8,486,243,574,365,5B8,5B8,5B8,4A7,365,365,386,5B8,5B8,5B8,254,133,CC6,243,012,012,012,012,012,012,012,012,012,453,BC6,476,564,365,5B8,5B8,5B8,365,564,012,365,365,365,365,133,895,012,012,012,012,012,012,012,012
012,012,012,012,012,012,111,200,600,800,B00,C00,F00,F00,F00,F00,F00,F00,F00,F00,C00,B00,800,600,200,012,012,012,012,012,012,012,012,BB5,476,BC6,012,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,4A7,122,895,574,365,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,254,133,365,EE6,012,012,012,012,012,012,012,012,012,012,453,BC6,476,564,365,5B8,5B8,5B8,365,564,012,5B8,5B8,5B8,5B8,243,895,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,111,400,600,800,B00,C00,F00,F00,F00,F00,F00,C00,C00,B00,800,400,400,111,012,012,012,012,012,012,012,012,BB5,476,BC6,012,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,133,564,CC6,574,365,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,254,133,055,696,9A5,012,012,012,012,012,012,012,012,012,012,453,BC6,476,564,365,5B8,5B8,5B8,365,564,012,5B8,5B8,5B8,5B8,243,895,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,200,400,400,800,B00,C00,F00,F00,F00,F00,C00,B00,800,400,200,111,012,012,012,012,012,012,012,012,012,BB5,476,BC6,012,365,365,365,365,365,365,365,365,365,133,133,BC6,7A6,574,144,365,365,365,365,365,365,365,254,133,055,376,EE6,453,012,012,012,012,012,012,012,012,012,012,453,BC6,476,674,144,365,365,365,144,564,012,365,365,365,365,133,895,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,211,200,400,800,B00,C00,C00,C00,C00,B00,800,400,200,211,012,012,012,012,012,012,012,012,012,012,BB5,476,686,454,454,454,454,454,454,454,454,454,454,144,686,EE6,476,574,454,454,454,454,454,454,454,454,254,055,376,EE6,564,012,012,012,012,012,012,012,012,012,012,012,453,BC6,266,574,454,454,454,454,454,574,454,454,454,454,454,454,9A5,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,200,200,600,800,B00,C00,C00,B00,800,600,200,211,012,012,012,012,012,012,012,012,012,012,012,BB5,476,056,056,056,056,056,056,056,056,056,056,056,376,EE6,ED6,476,056,056,056,056,056,056,056,056,056,056,376,EE6,564,012,012,012,012,012,012,012,012,012,012,012,012,453,BC6,056,056,056,056,056,056,056,056,056,056,056,056,056,696,AA5,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,111,200,600,800,B00,B00,800,600,200,111,012,012,012,012,012,012,012,012,012,012,012,012,BB5,476,056,056,056,056,056,056,056,056,056,056,266,EE6,564,BB5,476,056,056,056,056,056,056,056,056,056,376,EE6,564,012,012,012,012,012,012,012,012,012,012,012,012,012,453,BC6,056,056,056,056,056,056,056,056,056,056,056,056,056,AB6,674,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,111,400,600,800,800,600,200,111,012,012,012,012,012,012,012,012,012,012,012,012,012,BB5,9B6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,CC6,895,012,BB5,9B6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,EE6,564,012,012,012,012,012,012,012,012,012,012,012,012,012,012,453,DD6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,EE6,243,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,211,400,400,400,200,111,012,012,012,012,012,012,012,012,012,012,012,012,012,012,564,784,784,784,784,784,784,784,784,784,784,784,674,012,012,564,784,784,784,784,784,784,784,784,784,784,453,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,233,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,200,200,200,111,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
