012,012,012,012,012,111,200,200,200,200,200,200,012,012,012,012,012,012,012,012,200,200,200,200,200,200,111,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,111,200,200,200,200,200,200,200,200,012,012,012,012,012,012,200,200,200,200,200,200,200,200,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,200,111,012,012,012,012,012,012,200,200,012,012,012,012,200,200,012,012,012,012,012,012,211,200,012,012,012,012,012,012,012,012,012,012,012,012,012,564,9A5,564,564,564,564,564,564,9A5,564,564,564,564,564,564,564,564,564,564,564,564,564,895,895,012,012,012,012,012,012,012,564,9A5,564,564,564,564,564,564,BB5,AA5,564,564,564,564,564,564,895,243,012,012,012,012,012,012,012,012,012,012
012,012,012,200,111,012,012,012,012,012,012,012,012,200,200,012,012,200,012,012,012,012,012,012,012,012,012,012,200,012,012,012,012,012,012,012,012,012,012,012,012,CC6,784,133,365,365,365,365,012,BB5,133,365,365,365,365,365,365,365,365,365,365,365,144,564,BB5,012,012,012,012,012,012,012,CC6,784,133,365,365,365,365,012,CC6,884,133,365,365,365,254,012,DD6,453,012,012,012,012,012,012,012,012,012,012
012,012,111,200,012,012,012,012,012,012,012,012,012,211,200,200,200,211,212,012,012,012,012,012,012,012,012,111,200,012,012,012,012,012,012,012,012,012,012,012,122,EE6,365,243,5B8,5B8,5B8,5B8,012,BB5,243,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,365,574,BB5,012,012,012,012,012,012,122,EE6,365,243,5B8,5B8,5B8,5B8,012,BC6,243,386,5B8,5B8,5B8,375,453,EE6,453,012,012,012,012,012,012,012,012,012,012
012,012,200,111,012,012,012,012,012,012,012,012,012,012,012,200,200,012,012,012,012,012,012,012,012,012,012,012,111,211,012,012,012,012,012,012,012,012,012,012,453,BC6,365,243,5B8,5B8,5B8,5B8,012,895,243,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,365,574,BB5,012,012,012,012,012,012,453,BC6,365,243,5B8,5B8,5B8,5B8,012,9A5,122,5B8,5B8,5B8,5B8,122,9A5,EE6,012,012,012,012,012,012,012,012,012,012,012
012,211,200,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,200,012,012,012,012,012,012,012,012,012,012,453,BC6,365,243,5B8,5B8,5B8,5B8,012,895,243,5B8,5B8,5B8,4A7,496,496,496,496,496,496,496,254,574,BB5,012,012,012,012,012,012,453,BC6,365,133,496,496,496,496,012,564,254,5B8,5B8,5B8,4A7,122,CC6,AA5,012,012,012,012,012,012,012,012,012,012,012
012,200,200,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,200,012,012,012,012,012,012,012,012,012,012,453,BC6,365,243,5B8,5B8,5B8,5B8,012,895,243,5B8,5B8,5B8,365,122,133,133,133,133,133,133,243,784,BB5,012,012,012,012,012,012,453,BC6,365,243,233,233,233,233,243,133,4A7,5B8,5B8,5B8,254,674,CC6,674,012,012,012,012,012,012,012,012,012,012,012
012,211,101,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,200,111,012,012,012,012,012,012,012,012,012,453,BC6,365,243,5B8,5B8,5B8,5B8,012,895,243,5B8,5B8,5B8,365,674,BC6,BC6,BC6,BC6,BC6,BC6,BC6,9B6,BB5,012,012,012,012,012,012,453,BC6,266,7A6,7A6,7A6,7A6,7A6,674,133,5B8,5B8,5B8,5B8,122,9A5,EE6,122,012,012,012,012,012,012,012,012,012,012,012
012,111,111,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,200,111,012,012,012,012,012,012,012,012,012,453,BC6,365,243,5B8,5B8,5B8,5B8,012,895,243,5B8,5B8,5B8,365,454,056,056,056,056,056,056,056,686,BB5,012,012,012,012,012,012,453,BC6,056,056,056,056,056,056,244,375,5B8,5B8,5B8,386,233,BC6,AA5,012,012,012,012,012,012,012,012,012,012,012,012
012,111,101,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,200,111,012,012,012,012,012,012,012,012,012,453,BC6,365,243,5B8,5B8,5B8,5B8,012,895,243,5B8,5B8,5B8,365,122,133,133,133,133,133,133,133,784,BB5,012,012,012,012,012,012,453,BC6,056,056,056,056,056,055,012,4A7,5B8,5B8,5B8,144,895,CC6,564,012,012,012,012,012,012,012,012,012,012,012,012
012,111,200,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,200,111,012,012,012,012,012,012,012,012,012,453,BC6,365,243,5B8,5B8,5B8,5B8,012,895,243,5B8,5B8,5B8,4A7,496,496,496,496,496,496,496,254,564,BB5,012,012,012,012,012,012,453,EE6,BC6,BC6,BC6,BC6,BC6,674,254,5B8,5B8,5B8,5B8,012,BC6,EE6,122,012,012,012,012,012,012,012,012,012,012,012,012
012,211,200,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,200,111,012,012,012,012,012,012,012,012,012,453,BC6,365,243,5B8,5B8,5B8,5B8,012,895,243,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,365,574,BB5,012,012,012,012,012,012,122,453,453,453,453,453,DD6,233,386,5B8,5B8,5B8,375,353,CC6,AA5,012,012,012,012,012,012,012,012,012,012,012,012,012
012,111,200,111,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,111,200,012,012,012,012,012,012,012,012,012,012,453,BC6,365,243,5B8,5B8,5B8,5B8,012,895,122,133,133,133,133,133,133,133,4A7,5B8,5B8,5B8,365,574,BB5,012,012,012,012,012,012,012,012,012,012,012,233,CC5,122,5B8,5B8,5B8,5B8,133,AA5,DD6,564,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,111,400,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,400,012,012,012,012,012,012,012,012,012,012,012,453,BC6,365,243,5B8,5B8,5B8,5B8,012,AB6,BB5,895,895,895,895,895,895,233,496,5B8,5B8,5B8,365,574,BB5,012,012,012,012,012,012,012,012,012,012,012,895,895,243,5B8,5B8,5B8,5B8,012,BC6,EE6,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,400,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,400,012,012,012,012,012,012,012,012,012,012,012,453,BC6,365,243,5B8,5B8,5B8,5B8,012,BC6,696,476,476,476,476,476,476,243,496,5B8,5B8,5B8,365,574,BB5,012,012,012,012,012,012,012,012,012,012,012,CC6,784,243,5B8,5B8,5B8,5B8,012,BC6,9A5,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,211,200,211,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,200,200,211,012,012,012,012,012,012,012,012,012,012,012,453,BC6,365,243,5B8,5B8,5B8,5B8,012,AB6,365,144,144,144,144,144,144,133,496,5B8,5B8,4A7,122,895,BB5,012,012,012,012,012,012,012,012,012,012,122,EE6,365,243,5B8,5B8,5B8,5B8,012,BC6,453,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,200,200,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,200,200,012,012,012,012,012,012,012,012,012,012,012,012,453,BC6,365,243,5B8,5B8,5B8,5B8,012,895,122,143,143,143,143,143,143,143,4A7,5B8,5B8,143,674,AB6,AA5,012,012,012,012,012,012,012,012,012,012,453,BC6,365,243,5B8,5B8,5B8,5B8,012,564,243,243,243,243,243,895,BB5,012,012,012,012,012,012,012,012
012,012,012,012,012,111,211,211,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,211,200,111,012,012,012,012,012,012,012,012,012,012,012,012,012,453,BC6,365,243,5B8,5B8,5B8,5B8,012,BB5,243,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,375,133,9B6,9B6,674,012,012,012,012,012,012,012,012,012,012,453,BC6,365,243,5B8,5B8,5B8,5B8,012,243,375,496,496,496,254,564,BB5,012,012,012,012,012,012,012,012
012,012,012,012,012,012,111,200,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,211,200,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,453,BC6,365,243,5B8,5B8,5B8,5B8,012,BB5,243,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,4A7,122,AA5,266,DD6,243,012,012,012,012,012,012,012,012,012,012,453,BC6,365,243,5B8,5B8,5B8,5B8,012,243,496,5B8,5B8,5B8,365,574,BB5,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,111,200,012,012,012,012,012,012,012,012,012,012,012,012,012,211,200,111,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,453,BC6,365,243,5B8,5B8,5B8,5B8,012,895,243,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,143,564,686,8A6,BB5,012,012,012,012,012,012,012,012,012,012,012,453,BC6,365,243,5B8,5B8,5B8,5B8,012,243,496,5B8,5B8,5B8,365,574,BB5,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,200,211,111,012,012,212,212,212,212,212,012,012,012,211,200,111,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,453,BC6,365,133,365,365,365,365,012,895,133,365,365,365,365,365,365,365,365,122,AB6,476,EE6,233,012,012,012,012,012,012,012,012,012,012,012,453,BC6,365,133,365,365,365,365,012,243,254,365,365,365,144,574,BB5,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,211,111,012,012,012,012,012,012,012,012,012,012,200,211,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,453,BC6,365,674,453,453,453,453,784,9B5,784,453,453,453,453,453,453,453,453,BB5,266,CC6,674,012,012,012,012,012,012,012,012,012,012,012,012,453,BC6,365,674,453,453,453,453,784,784,453,453,453,453,564,895,BB5,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,200,200,600,800,A00,D00,D00,A00,800,600,200,211,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,453,BC6,266,7A6,7A6,7A6,7A6,7A6,EE6,BC6,9B6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,586,7A6,BB5,012,012,012,012,012,012,012,012,012,012,012,012,012,453,BC6,266,7A6,7A6,7A6,7A6,7A6,7A6,686,7A6,7A6,7A6,7A6,7A6,7A6,BB5,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,111,200,600,800,A00,A00,800,600,200,111,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,453,BC6,056,056,056,056,056,056,EE6,DD6,376,056,056,056,056,056,056,056,056,376,EE6,243,012,012,012,012,012,012,012,012,012,012,012,012,012,453,BC6,056,056,056,056,056,056,056,056,056,056,056,056,056,696,AA5,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,111,400,600,800,800,600,200,111,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,453,BC6,056,056,056,056,056,056,EE6,EE6,056,056,056,056,056,056,056,056,056,CC6,784,012,012,012,012,012,012,012,012,012,012,012,012,012,012,453,BC6,056,056,056,056,056,056,056,056,056,056,056,056,056,AB6,564,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,211,400,400,400,200,111,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,453,EE6,BC6,BC6,BC6,BC6,BC6,BC6,EE6,EE6,BC6,BC6,BC6,BC6,BC6,BC6,BC6,BC6,CC6,CC5,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,453,EE6,BC6,BC6,BC6,BC6,BC6,BC6,BC6,BC6,BC6,BC6,BC6,BC6,BC6,EE6,233,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,200,200,200,111,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,122,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,233,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,122,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
