012,012,012,012,012,111,300,300,300,300,300,300,012,012,012,012,012,012,012,012,300,300,300,300,300,300,111,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,111,300,300,300,300,300,300,300,300,012,012,012,012,012,012,300,300,300,300,300,300,300,300,012,012,012,012,012,012,012,012,012,012,012,012,674,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,233,012,012,012,012,012,012,012,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,564,012,012,012,012,012,012,012,012,012,012
012,012,012,012,300,111,012,012,012,012,012,012,300,300,012,012,012,012,300,300,012,012,012,012,012,012,211,300,012,012,012,012,012,012,012,012,012,012,453,EE6,454,454,454,454,454,454,454,454,564,895,9A5,454,454,454,454,454,454,454,454,454,454,454,454,454,BB5,453,012,012,012,012,012,012,243,EE6,574,454,454,454,454,454,674,EE6,784,454,454,454,454,454,674,AB6,012,012,012,012,012,012,012,012,012,012
012,012,012,300,111,012,012,012,012,012,012,012,012,300,300,012,012,300,012,012,012,012,012,012,012,012,012,012,300,012,012,012,012,012,012,012,012,122,ED6,564,133,365,365,365,365,365,365,365,254,243,674,144,365,365,365,365,365,365,365,365,365,365,365,133,895,453,012,012,012,012,012,012,674,9B6,254,144,365,365,365,254,243,EE6,243,254,365,365,365,144,243,BB5,012,012,012,012,012,012,012,012,012,012
012,012,111,300,012,012,012,012,012,012,012,012,012,211,300,300,300,211,212,012,012,012,012,012,012,012,012,111,300,012,012,012,012,012,012,012,012,AA5,BB5,012,4A7,5B8,5B8,5B8,5B8,5B8,5B8,5B8,496,243,784,365,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,243,895,453,012,012,012,012,012,012,BB5,686,574,365,5B8,5B8,5B8,496,243,AB6,012,5B8,5B8,5B8,5B8,254,674,9A5,012,012,012,012,012,012,012,012,012,012
012,012,300,300,012,012,012,012,012,012,012,012,012,012,211,300,300,012,012,012,012,012,012,012,012,012,012,111,300,211,012,012,012,012,012,012,453,EE6,243,365,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,496,243,784,365,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,243,895,453,012,012,012,012,012,012,BB5,476,574,365,5B8,5B8,5B8,496,243,784,254,5B8,5B8,5B8,4A7,012,BC6,453,012,012,012,012,012,012,012,012,012,012
012,211,300,600,A00,A00,C00,F00,F00,F00,F00,F00,C00,A00,A00,600,600,A00,A00,C00,F00,F00,F00,F00,F00,C00,A00,A00,600,300,012,012,012,012,012,122,ED6,784,133,5B8,5B8,386,365,365,4A7,5B8,5B8,5B8,496,243,784,365,5B8,5B8,5B8,386,365,365,365,365,365,365,365,133,895,453,012,012,012,012,012,012,BB5,476,574,144,365,365,365,254,243,133,486,5B8,5B8,5B8,375,243,EE6,122,012,012,012,012,012,012,012,012,012,012
012,300,300,600,A00,A00,C00,F00,F00,F00,F00,F00,F00,A00,C00,C00,C00,C00,C00,F00,F00,F00,F00,F00,F00,C00,A00,A00,600,300,012,012,012,012,012,AA5,DD6,122,4A7,5B8,5B8,143,243,122,496,5B8,5B8,5B8,496,243,784,365,5B8,5B8,5B8,243,244,454,454,454,454,454,454,454,9A5,453,012,012,012,012,012,012,BB5,476,574,454,454,454,454,454,254,133,5B8,5B8,5B8,5B8,133,784,9A5,012,012,012,012,012,012,012,012,012,012,012
012,211,300,600,A00,A00,C00,F00,F00,F00,F00,F00,D11,C00,C00,C00,D11,D11,D11,C00,F00,F00,F00,F00,F00,C00,A00,A00,600,300,111,012,012,012,453,EE6,243,365,5B8,5B8,5B8,243,574,243,496,5B8,5B8,5B8,496,243,784,365,5B8,5B8,5B8,243,144,056,056,056,056,056,056,056,EE6,243,012,012,012,012,012,012,BB5,476,056,056,056,056,056,056,454,365,5B8,5B8,5B8,4A7,122,DD6,453,012,012,012,012,012,012,012,012,012,012,012
012,111,300,600,A00,A00,C00,F00,F00,F00,F00,F00,E11,E11,D11,F00,E11,E11,D11,E11,F00,F00,F00,F00,F00,C00,A00,A00,600,300,111,012,012,122,ED6,8A6,012,5B8,5B8,5B8,5B8,243,144,243,496,5B8,5B8,4A7,133,564,784,365,5B8,5B8,5B8,243,144,056,056,056,056,056,056,7A6,EE6,453,012,012,012,012,012,012,BB5,476,056,056,056,056,056,365,122,4A7,5B8,5B8,5B8,365,454,DD6,012,012,012,012,012,012,012,012,012,012,012,012
012,111,300,600,A00,A00,C00,F00,F00,F00,F00,E11,D22,D22,D22,E11,E11,E22,D22,D22,E11,F00,F00,F00,F00,C00,A00,A00,600,300,111,012,012,453,CC6,476,012,5B8,5B8,5B8,5B8,243,133,133,496,5B8,4A7,122,564,EE6,784,365,5B8,5B8,5B8,243,244,454,454,454,454,454,454,454,9A5,453,012,012,012,012,012,012,BB5,9B6,7A6,7A6,7A6,7A6,7A6,784,133,5B8,5B8,5B8,5B8,122,895,784,012,012,012,012,012,012,012,012,012,012,012,012
012,111,300,600,A00,A00,C00,F00,F00,E11,D11,D22,F33,F33,D22,D22,D22,E22,F33,E22,D22,D11,F00,F00,F00,C00,A00,A00,600,300,111,012,012,453,BC6,476,012,5B8,5B8,5B8,5B8,386,365,365,4A7,4A7,122,122,674,895,784,365,5B8,5B8,5B8,386,365,365,365,365,365,365,365,133,895,453,012,012,012,012,012,012,564,784,784,784,784,895,EE6,243,386,5B8,5B8,5B8,486,133,EE6,233,012,012,012,012,012,012,012,012,012,012,012,012
012,211,300,600,A00,A00,C00,F00,F00,E11,D11,D22,F33,F33,E22,E22,E22,E22,F33,E22,D22,D11,D11,F00,F00,C00,A00,A00,600,300,111,012,012,453,BC6,476,012,496,496,496,4A7,5B8,5B8,5B8,5B8,375,365,365,254,243,784,144,365,365,365,365,365,365,365,5B8,5B8,5B8,5B8,243,895,453,012,012,012,012,012,012,012,012,012,012,012,895,DD6,012,5B8,5B8,5B8,5B8,254,674,BB5,012,012,012,012,012,012,012,012,012,012,012,012,012
012,111,300,600,800,A00,C00,C00,F00,F00,D11,D22,E22,E22,F33,F33,F33,F33,E22,E22,D22,D11,F00,F00,F00,A00,A00,800,600,300,012,012,012,453,BC6,376,243,243,012,133,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,496,243,9A5,454,454,454,454,454,454,564,012,5B8,5B8,5B8,5B8,243,895,453,012,012,012,012,012,012,012,012,012,012,012,EE6,784,254,5B8,5B8,5B8,5B8,012,9A5,564,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,111,400,600,600,A00,C00,F00,F00,F00,E11,D22,E22,F33,F33,F33,F33,E22,D22,E11,F00,F00,C00,C00,A00,600,400,400,012,012,012,012,453,BC6,056,155,353,133,5B8,5B8,386,365,365,4A7,5B8,5B8,5B8,496,243,BC6,056,056,056,056,056,056,476,012,5B8,5B8,5B8,5B8,243,895,453,012,012,012,012,012,012,012,012,012,012,243,DD6,574,365,5B8,5B8,5B8,375,243,EE6,122,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,400,600,800,A00,C00,F00,F00,F00,F00,E11,D22,E22,F33,F33,E22,D22,E11,F00,F00,F00,C00,C00,A00,800,400,400,012,012,012,012,453,BC6,056,233,133,5B8,5B8,5B8,243,244,133,496,5B8,5B8,5B8,496,243,BC6,056,056,056,056,056,056,476,012,5B8,5B8,5B8,5B8,233,895,453,012,012,012,012,012,012,012,012,012,012,784,8A6,574,365,5B8,5B8,5B8,365,674,DD6,784,784,784,784,784,784,233,012,012,012,012,012,012,012
012,012,012,211,400,400,800,A00,C00,F00,F00,F00,F00,D11,D22,D22,D22,E11,D11,F00,F00,F00,C00,C00,A00,600,400,300,211,012,012,012,012,453,DD6,686,012,5B8,5B8,5B8,5B8,243,574,243,496,5B8,5B8,5B8,496,243,9A5,454,454,454,454,454,454,564,012,5B8,5B8,5B8,486,122,DD6,122,012,012,012,012,012,012,012,012,012,012,BB5,486,574,365,5B8,5B8,5B8,365,574,7A6,7A6,7A6,7A6,7A6,7A6,DD6,453,012,012,012,012,012,012,012
012,012,012,012,300,300,400,600,A00,C00,C00,F00,F00,F00,D11,D22,D22,D11,F00,F00,F00,C00,A00,A00,600,400,300,300,012,012,012,012,012,243,EE6,486,012,5B8,5B8,5B8,5B8,143,243,122,496,5B8,5B8,5B8,486,243,784,144,365,365,365,365,365,365,365,5B8,5B8,5B8,122,564,CC6,012,012,012,012,012,012,012,012,012,012,012,BB5,476,574,365,5B8,5B8,5B8,365,564,454,454,454,454,454,454,9A5,453,012,012,012,012,012,012,012
012,012,012,012,012,111,300,600,800,A00,C00,F00,F00,F00,F00,E11,E11,F00,F00,F00,F00,C00,A00,800,600,300,111,012,012,012,012,012,012,453,BC6,476,012,5B8,5B8,5B8,5B8,386,365,365,4A7,5B8,5B8,4A7,122,895,784,365,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,254,133,9B6,784,012,012,012,012,012,012,012,012,012,012,012,BB5,476,574,365,5B8,5B8,5B8,365,574,012,365,365,365,365,133,895,453,012,012,012,012,012,012,012
012,012,012,012,012,012,111,300,600,800,A00,C00,F00,F00,F00,F00,F00,F00,F00,F00,C00,A00,800,600,300,012,012,012,012,012,012,012,012,453,BC6,476,012,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,4A7,122,895,EE6,784,365,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,486,133,476,EE6,233,012,012,012,012,012,012,012,012,012,012,012,BB5,476,574,365,5B8,5B8,5B8,365,574,012,5B8,5B8,5B8,5B8,243,895,453,012,012,012,012,012,012,012
012,012,012,012,012,012,012,111,400,600,800,A00,C00,F00,F00,F00,F00,F00,C00,C00,A00,800,400,400,111,012,012,012,012,012,012,012,012,453,BC6,476,012,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,4A7,122,254,BC6,EE6,674,365,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,122,144,CC6,674,012,012,012,012,012,012,012,012,012,012,012,012,BB5,476,574,365,5B8,5B8,5B8,365,574,012,5B8,5B8,5B8,5B8,243,895,453,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,300,400,400,800,A00,C00,F00,F00,F00,F00,C00,A00,800,400,300,111,012,012,012,012,012,012,012,012,012,453,BC6,476,012,365,365,365,365,365,365,365,365,122,254,056,CC6,BC6,574,144,365,365,365,365,365,365,365,133,244,7A6,CC6,012,012,012,012,012,012,012,012,012,012,012,012,012,BB5,476,574,144,365,365,365,144,574,012,365,365,365,365,133,895,453,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,211,300,400,800,A00,C00,C00,C00,C00,A00,800,400,300,211,012,012,012,012,012,012,012,012,012,012,453,BC6,266,454,454,454,454,454,454,454,454,454,254,056,9B6,EE6,476,574,454,454,454,454,454,454,454,454,254,365,EE6,243,012,012,012,012,012,012,012,012,012,012,012,012,012,BB5,476,574,454,454,454,454,454,574,454,454,454,454,454,454,9A5,453,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,300,300,600,800,A00,C00,C00,A00,800,600,300,211,012,012,012,012,012,012,012,012,012,012,012,453,BC6,056,056,056,056,056,056,056,056,056,056,056,9B6,CC5,CC6,476,056,056,056,056,056,056,056,056,056,056,BC6,784,012,012,012,012,012,012,012,012,012,012,012,012,012,012,BB5,476,056,056,056,056,056,056,056,056,056,056,056,056,056,EE6,243,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,111,300,600,800,A00,A00,800,600,300,111,012,012,012,012,012,012,012,012,012,012,012,012,453,BC6,056,056,056,056,056,056,056,056,056,056,9B6,CC5,122,BB5,476,056,056,056,056,056,056,056,056,056,696,DD6,122,012,012,012,012,012,012,012,012,012,012,012,012,012,012,BB5,476,056,056,056,056,056,056,056,056,056,056,056,056,376,ED6,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,111,400,600,800,800,600,300,111,012,012,012,012,012,012,012,012,012,012,012,012,012,453,DD6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,AB6,CC5,122,012,BB5,9B6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,EE6,453,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,BB5,9B6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,AB6,AA5,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,211,400,400,400,300,111,012,012,012,012,012,012,012,012,012,012,012,012,012,012,233,784,784,784,784,784,784,784,784,784,784,784,122,012,012,564,784,784,784,784,784,784,784,784,784,784,564,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,564,784,784,784,784,784,784,784,784,784,784,784,784,784,784,453,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,300,300,300,111,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
