0,0,0,0,0,11,5,5,5,5,5,5,0,0,0,0,0,0,0,0,5,5,5,5,5,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,11,5,5,5,5,5,5,5,5,0,0,0,0,0,0,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,24,2,2,2,2,2,2,2,2,2,2,21,0,0,8,2,2,2,2,2,2,2,2,2,2,2,2c,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5,11,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,22,5,0,0,0,0,0,0,0,0,0,0,b,17,7,7,7,7,7,7,7,7,7,24,13,0,8,29,2,7,7,7,7,7,7,7,7,7,13,b,0,0,0,0,0,0,8,17,f,7,7,7,7,7,24,17,2,7,7,7,7,7,24,2f,0,0,0,0,0,0,0,0,0,0
0,0,0,5,11,0,0,0,0,0,0,0,0,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,15,29,21,16,3,3,3,3,3,3,3,1b,2c,13,8,29,12,15,3,3,3,3,3,3,3,3,16,12,b,0,0,0,0,0,0,24,26,1b,27,3,3,3,1b,8,17,8,1b,3,3,3,27,8,13,0,0,0,0,0,0,0,0,0,0
0,0,11,5,0,0,0,0,0,0,0,0,0,22,5,5,5,22,39,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,30,13,0,1a,1,1,1,1,1,1,1,d,8,25,29,12,15,1a,1,1,1,1,1,1,1,1,8,12,b,0,0,0,0,0,0,13,34,f,3,1,1,1,d,8,2f,0,1,1,1,1,1b,24,2a,0,0,0,0,0,0,0,0,0,0
0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,11,22,0,0,0,0,0,0,b,17,8,3,1,1,1,1,1,1,1,1,d,8,17,12,15,1a,1,1,1,1,1,1,1,1,1,8,12,b,0,0,0,0,0,0,13,18,f,3,1,1,1,d,8,2,1b,1,1,1,1a,0,20,b,0,0,0,0,0,0,0,0,0,0
0,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,15,29,2,16,1,1,28,3,3,1a,1,1,1,d,8,30,15,1a,1,1,1a,3,3,28,1,1,1,1,8,12,b,0,0,0,0,0,0,13,18,f,27,3,3,3,1b,8,16,2d,1,1,1,33,8,17,15,0,0,0,0,0,0,0,0,0,0
0,5,5,14,10,10,10,9,9,9,9,9,a,10,10,10,10,e,10,a,9,9,9,9,9,10,10,e,14,5,0,0,0,0,0,30,25,15,1a,1,1,23,8,15,d,1,1,1,d,8,2,3,1,1,1,d,16,21,23,1,1,1,1,8,12,b,0,0,0,0,0,0,13,18,f,7,7,7,7,7,1b,16,1,1,1,1,16,2,2a,0,0,0,0,0,0,0,0,0,0,0
0,22,5,e,a,a,9,4,4,4,4,4,1d,9,9,9,1d,1d,1d,9,4,4,4,4,4,9,a,a,e,5,11,0,0,0,b,17,8,3,1,1,1,8,f,8,d,1,1,1,d,8,2,3,1,1,1,d,8,f,23,1,1,1,1,8,12,b,0,0,0,0,0,0,13,18,6,6,6,6,6,6,7,3,1,1,1,1a,15,25,b,0,0,0,0,0,0,0,0,0,0,0
0,11,5,e,a,a,9,4,4,4,4,4,1c,1c,1d,4,1c,1c,1d,1c,4,4,4,4,4,9,a,a,e,5,11,0,0,15,29,35,0,1,1,1,1,8,27,8,d,1,1,1a,16,21,2,3,1,1,1,d,8,f,23,1,1,1,1,8,12,b,0,0,0,0,0,0,13,18,6,6,6,6,6,3,15,1a,1,1,1,3,7,25,0,0,0,0,0,0,0,0,0,0,0,0
0,11,5,e,a,a,9,4,4,4,4,1c,19,19,19,1c,1c,1f,19,19,1c,4,4,4,4,9,a,a,e,5,11,0,0,b,31,18,0,1,1,1,1,8,16,16,d,1,1a,15,21,17,2,3,1,1,1,d,8,f,23,1,1,1,1,8,12,b,0,0,0,0,0,0,13,26,c,c,c,c,c,2,16,1,1,1,1,15,12,2,0,0,0,0,0,0,0,0,0,0,0,0
0,11,5,e,a,a,9,4,4,1c,1d,19,1e,1e,19,19,19,1f,1e,1f,19,1d,4,4,4,9,a,a,e,5,11,0,0,b,20,18,0,1,1,1,1,28,3,3,1a,1a,15,15,24,12,2,3,1,1,1,d,8,f,23,1,1,1,1,8,12,b,0,0,0,0,0,0,21,2,2,2,2,12,17,8,28,1,1,1,2d,16,17,2c,0,0,0,0,0,0,0,0,0,0,0,0
0,22,5,e,a,a,9,4,4,1c,1d,19,1e,1e,1f,1f,1f,1f,1e,1f,19,1d,1d,4,4,9,a,a,e,5,11,0,0,b,20,18,0,d,d,d,1a,1,1,1,1,33,3,3,1b,8,2,3,1,1,1,d,8,f,23,1,1,1,1,8,12,b,0,0,0,0,0,0,0,0,0,0,0,12,25,0,1,1,1,1,1b,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,5,e,10,a,9,9,4,4,1d,19,1f,1f,1e,1e,1e,1e,1f,1f,19,1d,4,4,4,a,a,10,e,5,0,0,0,b,20,2b,8,8,0,16,1,1,1,1,1,1,1,1,d,8,2,3,1,1,1,d,8,f,23,1,1,1,1,8,12,b,0,0,0,0,0,0,0,0,0,0,0,17,2,1b,1,1,1,1,0,2a,21,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11,14,e,e,a,9,4,4,4,1c,19,1f,1e,1e,1e,1e,1f,19,1c,4,4,9,9,a,e,14,14,0,0,0,0,b,20,6,2e,38,16,1,1,28,3,3,1a,1,1,1,d,8,2,3,1,1,1,d,8,f,23,1,1,1,1,8,12,b,0,0,0,0,0,0,0,0,0,0,8,25,f,3,1,1,1,33,8,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,14,e,10,a,9,4,4,4,4,1c,19,1f,1e,1e,1f,19,1c,4,4,4,9,9,a,10,14,14,0,0,0,0,b,20,6,2c,16,1,1,1,8,3a,16,d,1,1,1,d,8,2,3,1,1,1,d,8,f,23,1,1,1,1,8,12,b,0,0,0,0,0,0,0,0,0,0,2,35,f,3,1,1,1,3,24,25,2,2,2,2,2,2,2c,0,0,0,0,0,0,0
0,0,0,22,14,14,10,a,9,4,4,4,4,1d,19,19,19,1c,1d,4,4,4,9,9,a,e,14,5,22,0,0,0,0,b,25,34,0,1,1,1,1,8,f,8,d,1,1,1,d,8,2,3,1,1,1,d,8,2,23,1,1,1,1,8,12,b,0,0,0,0,0,0,0,0,0,0,13,2d,f,3,1,1,1,3,f,c,c,c,c,c,c,25,b,0,0,0,0,0,0,0
0,0,0,0,5,5,14,e,a,9,9,4,4,4,1d,19,19,1d,4,4,4,9,a,a,e,14,5,5,0,0,0,0,0,8,17,2d,0,1,1,1,1,23,8,15,d,1,1,1,2d,8,2,3,1,1,1,d,16,b,23,1,1,1,1,16,12,b,0,0,0,0,0,0,0,0,0,0,13,18,f,3,1,1,1,3,21,7,7,7,7,7,7,2a,b,0,0,0,0,0,0,0
0,0,0,0,0,11,5,e,10,a,9,4,4,4,4,1c,1c,4,4,4,4,9,a,10,e,5,11,0,0,0,0,0,0,b,20,18,0,1,1,1,1,28,3,3,1a,1,1,1a,15,2,2,3,1,1,1,1a,3,3,28,1,1,1,1b,16,31,8,0,0,0,0,0,0,0,0,0,0,13,18,f,3,1,1,1,3,f,0,3,3,3,3,16,12,b,0,0,0,0,0,0,0
0,0,0,0,0,0,11,5,e,10,a,9,4,4,4,4,4,4,4,4,9,a,10,e,5,0,0,0,0,0,0,0,0,b,20,18,0,1,1,1,1,1,1,1,1,1,1a,15,12,17,2,3,1,1,1,1,1,1,1,1,1,1b,16,3,17,0,0,0,0,0,0,0,0,0,0,0,13,18,f,3,1,1,1,3,f,0,1,1,1,1,8,12,b,0,0,0,0,0,0,0
0,0,0,0,0,0,0,11,14,e,10,a,9,4,4,4,4,4,9,9,a,10,14,14,11,0,0,0,0,0,0,0,0,b,20,18,0,1,1,1,1,1,1,1,1,1a,15,1b,20,17,24,3,1,1,1,1,1,1,1,1,1b,16,2e,36,2a,0,0,0,0,0,0,0,0,0,0,0,13,18,f,3,1,1,1,3,f,0,1,1,1,1,8,12,b,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5,14,14,10,a,9,4,4,4,4,9,a,10,14,5,11,0,0,0,0,0,0,0,0,0,b,20,18,0,3,3,3,3,3,3,3,3,15,1b,6,31,20,f,27,3,3,3,3,3,3,3,1b,16,2e,2b,17,b,0,0,0,0,0,0,0,0,0,0,0,13,18,f,27,3,3,3,27,f,0,3,3,3,3,16,12,b,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,22,5,14,10,a,9,9,9,9,a,10,14,5,22,0,0,0,0,0,0,0,0,0,0,b,20,37,7,7,7,7,7,7,7,7,7,1b,6,26,17,18,f,7,7,7,7,7,7,7,7,1b,2e,2b,17,21,0,0,0,0,0,0,0,0,0,0,0,0,13,18,f,7,7,7,7,7,f,7,7,7,7,7,7,2a,b,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,5,e,10,a,9,9,a,10,e,5,22,0,0,0,0,0,0,0,0,0,0,0,b,20,6,6,6,6,6,6,6,6,6,6,6,26,32,31,18,6,6,6,6,6,6,6,6,6,6,2b,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,6,6,6,6,6,6,6,6,6,6,6,6,6,17,8,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,11,5,e,10,a,a,10,e,5,11,0,0,0,0,0,0,0,0,0,0,0,0,b,20,6,6,6,6,6,6,6,6,6,6,26,32,15,13,18,6,6,6,6,6,6,6,6,6,2b,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,6,6,6,6,6,6,6,6,6,6,6,6,2b,29,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,11,14,e,10,10,e,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,b,25,c,c,c,c,c,c,c,c,c,2f,32,15,0,13,26,c,c,c,c,c,c,c,c,c,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,26,c,c,c,c,c,c,c,c,c,c,c,c,2f,30,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,22,14,14,14,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2c,2,2,2,2,2,2,2,2,2,2,2,15,0,0,21,2,2,2,2,2,2,2,2,2,2,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,2,2,2,2,2,2,2,2,2,2,2,2,2,b,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
