012,012,012,012,012,111,300,300,300,300,300,300,012,012,012,012,012,012,012,012,300,300,300,300,300,300,111,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,111,300,300,300,300,300,300,300,300,012,012,012,012,012,012,300,300,300,300,300,300,300,300,012,012,012,012,012,012,012,012,784,784,784,784,784,784,784,784,784,784,784,784,784,784,564,012,012,012,674,784,784,784,784,784,784,784,784,784,784,564,012,012,012,012,012,012,012,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,564,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,300,111,012,012,012,012,012,012,300,300,012,012,012,012,300,300,012,012,012,012,012,012,211,300,012,012,012,012,012,012,243,EE6,574,454,454,454,454,454,454,454,454,454,454,454,564,AB6,012,012,995,DD6,454,454,454,454,454,454,454,454,454,674,BB5,012,012,012,012,012,012,243,EE6,7A6,454,454,454,454,454,564,DD6,9B6,454,454,454,454,454,564,9A5,012,012,012,012,012,012,012,012,012,012,012
012,012,012,300,111,012,012,012,012,012,012,012,012,300,300,012,012,300,012,012,012,012,012,012,012,012,012,012,300,012,012,012,012,012,674,9B6,254,144,365,365,365,365,365,365,365,365,365,365,012,AB6,012,995,DD6,233,244,365,365,365,365,365,365,365,254,243,BB5,012,012,012,012,012,012,674,9B6,686,012,365,365,365,365,133,BB5,784,133,365,365,365,365,012,995,012,012,012,012,012,012,012,012,012,012,012
012,012,111,300,012,012,012,012,012,012,012,012,012,211,300,300,300,211,212,012,012,012,012,012,012,012,012,111,300,012,012,012,012,012,AA5,686,574,365,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,012,AB6,995,DD6,243,254,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,496,243,BB5,012,012,012,012,012,012,BB5,686,BC6,012,5B8,5B8,5B8,5B8,243,9A5,564,365,5B8,5B8,5B8,4A7,122,9A5,012,012,012,012,012,012,012,012,012,012,012
012,012,300,111,012,012,012,012,012,012,012,012,012,012,012,300,300,012,012,012,012,012,012,012,012,012,012,012,111,211,012,012,012,012,BB5,476,574,365,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,012,EE6,DD6,243,254,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,496,243,BB5,012,012,012,012,012,012,BB5,476,BC6,012,5B8,5B8,5B8,5B8,243,9A5,122,4A7,5B8,5B8,5B8,254,564,453,012,012,012,012,012,012,012,012,012,012,012
012,211,300,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,300,012,012,012,012,BB5,476,574,144,365,365,365,365,365,496,5B8,5B8,5B8,5B8,012,EE6,243,254,5B8,5B8,5B8,386,365,365,4A7,5B8,5B8,5B8,496,243,BB5,012,012,012,012,012,012,BB5,476,BC6,012,365,365,365,365,133,564,133,5B8,5B8,5B8,5B8,122,CC5,122,012,012,012,012,012,012,012,012,012,012,012
012,300,300,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,300,012,012,012,012,BB5,476,995,453,453,453,453,453,233,365,5B8,5B8,5B8,5B8,012,EE6,012,5B8,5B8,5B8,5B8,243,564,133,496,5B8,5B8,5B8,496,243,BB5,012,012,012,012,012,012,BB5,476,686,454,454,454,454,454,564,133,386,5B8,5B8,5B8,486,133,9A5,012,012,012,012,012,012,012,012,012,012,012,012
012,211,300,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,300,111,012,012,012,BB5,476,686,7A6,7A6,7A6,7A6,7A6,674,365,5B8,5B8,5B8,5B8,012,EE6,012,5B8,5B8,5B8,5B8,243,144,243,496,5B8,5B8,5B8,496,243,BB5,012,012,012,012,012,012,BB5,476,056,056,056,056,056,056,BB5,012,5B8,5B8,5B8,5B8,244,784,453,012,012,012,012,012,012,012,012,012,012,012,012
012,111,300,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,300,111,012,012,012,BB5,476,056,056,056,056,056,056,574,365,5B8,5B8,5B8,5B8,012,EE6,012,5B8,5B8,5B8,5B8,243,144,243,496,5B8,5B8,5B8,496,243,BB5,012,012,012,012,012,012,BB5,476,056,056,056,056,056,266,674,254,5B8,5B8,5B8,5B8,012,CC6,012,012,012,012,012,012,012,012,012,012,012,012,012
012,111,300,600,A00,A00,C00,F00,F00,F00,F00,E11,D22,D22,D22,E11,E11,E22,D22,D22,E11,F00,F00,F00,F00,C00,A00,A00,600,300,111,012,012,012,BB5,476,056,056,056,056,056,056,574,365,5B8,5B8,5B8,5B8,012,EE6,012,5B8,5B8,5B8,5B8,243,144,243,496,5B8,5B8,5B8,496,243,BB5,012,012,012,012,012,012,BB5,9B6,7A6,7A6,7A6,7A6,7A6,AB6,122,486,5B8,5B8,5B8,375,243,784,012,012,012,012,012,012,012,012,012,012,012,012,012
012,111,300,600,A00,A00,C00,F00,F00,E11,D11,D22,F33,F33,D22,D22,D22,E22,F33,E22,D22,D11,F00,F00,F00,C00,A00,A00,600,300,111,012,012,012,BB5,9B6,7A6,7A6,7A6,7A6,7A6,476,574,365,5B8,5B8,5B8,5B8,012,EE6,012,5B8,5B8,5B8,5B8,243,144,243,496,5B8,5B8,5B8,496,243,BB5,012,012,012,012,012,012,564,784,784,784,784,995,EE6,AA5,122,5B8,5B8,5B8,5B8,133,995,233,012,012,012,012,012,012,012,012,012,012,012,012,012
012,211,300,600,A00,A00,C00,F00,F00,E11,D11,D22,F33,F33,E22,E22,E22,E22,F33,E22,D22,D11,D11,F00,F00,C00,A00,A00,600,300,111,012,012,012,564,784,784,784,784,784,BB5,7A6,574,365,5B8,5B8,5B8,5B8,012,EE6,012,5B8,5B8,5B8,5B8,243,144,243,496,5B8,5B8,5B8,496,243,BB5,012,012,012,012,012,012,012,012,012,012,012,995,EE6,453,365,5B8,5B8,5B8,4A7,122,BB5,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,111,300,600,800,A00,C00,C00,F00,F00,D11,D22,E22,E22,F33,F33,F33,F33,E22,E22,D22,D11,F00,F00,F00,A00,A00,800,600,300,012,012,012,012,012,012,012,012,012,012,784,7A6,574,365,5B8,5B8,5B8,5B8,012,EE6,012,5B8,5B8,5B8,5B8,243,144,243,496,5B8,5B8,5B8,496,243,BB5,012,012,012,012,012,012,012,012,012,012,012,EE6,DD6,122,4A7,5B8,5B8,5B8,365,454,564,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,111,400,600,600,A00,C00,F00,F00,F00,E11,D22,E22,F33,F33,F33,F33,E22,D22,E11,F00,F00,C00,C00,A00,600,400,400,012,012,012,012,012,012,012,012,012,012,012,784,7A6,574,365,5B8,5B8,5B8,5B8,012,EE6,012,5B8,5B8,5B8,5B8,243,144,243,496,5B8,5B8,5B8,496,243,BB5,012,012,012,012,012,012,012,012,012,012,243,DD6,BC6,012,5B8,5B8,5B8,5B8,122,BB5,122,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,400,600,800,A00,C00,F00,F00,F00,F00,E11,D22,E22,F33,F33,E22,D22,E11,F00,F00,F00,C00,C00,A00,800,400,400,012,012,012,012,012,012,012,012,012,012,012,784,7A6,574,365,5B8,5B8,5B8,5B8,012,EE6,012,5B8,5B8,5B8,5B8,243,144,243,496,5B8,5B8,5B8,496,243,BB5,012,012,012,012,012,012,012,012,012,012,784,8A6,BC6,012,5B8,5B8,5B8,5B8,012,DD6,784,784,784,784,784,784,233,012,012,012,012,012,012,012,012
012,012,012,211,400,400,800,A00,C00,F00,F00,F00,F00,D11,D22,D22,D22,E11,D11,F00,F00,F00,C00,C00,A00,600,400,300,211,012,012,012,012,012,012,012,012,012,012,012,784,7A6,574,365,5B8,5B8,5B8,5B8,012,EE6,012,5B8,5B8,5B8,5B8,243,365,243,496,5B8,5B8,5B8,496,243,BB5,012,012,012,012,012,012,012,012,012,012,BB5,486,BC6,012,5B8,5B8,5B8,5B8,012,7A6,7A6,7A6,7A6,7A6,7A6,DD6,453,012,012,012,012,012,012,012,012
012,012,012,012,300,300,400,600,A00,C00,C00,F00,F00,F00,D11,D22,D22,D11,F00,F00,F00,C00,A00,A00,600,400,300,300,012,012,012,012,012,012,012,012,012,012,012,012,784,7A6,574,365,5B8,5B8,5B8,5B8,012,EE6,012,5B8,5B8,5B8,5B8,243,453,133,496,5B8,5B8,5B8,486,243,BB5,012,012,012,012,012,012,012,012,012,012,BB5,476,BC6,012,5B8,5B8,5B8,5B8,012,574,454,454,454,454,454,784,453,012,012,012,012,012,012,012,012
012,012,012,012,012,111,300,600,800,A00,C00,F00,F00,F00,F00,E11,E11,F00,F00,F00,F00,C00,A00,800,600,300,111,012,012,012,012,012,012,012,012,012,012,012,012,012,784,7A6,574,365,5B8,5B8,5B8,5B8,012,EE6,012,5B8,5B8,5B8,5B8,386,365,365,4A7,5B8,5B8,4A7,122,574,AA5,012,012,012,012,012,012,012,012,012,012,BB5,476,BC6,012,5B8,5B8,5B8,5B8,012,674,144,365,365,365,254,243,453,012,012,012,012,012,012,012,012
012,012,012,012,012,012,111,300,600,800,A00,C00,F00,F00,F00,F00,F00,F00,F00,F00,C00,A00,800,600,300,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,784,7A6,574,365,5B8,5B8,5B8,5B8,012,EE6,012,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,4A7,122,254,AB6,674,012,012,012,012,012,012,012,012,012,012,BB5,476,BC6,012,5B8,5B8,5B8,5B8,012,564,365,5B8,5B8,5B8,496,243,453,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,111,400,600,800,A00,C00,F00,F00,F00,F00,F00,C00,C00,A00,800,400,400,111,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,784,7A6,574,365,5B8,5B8,5B8,5B8,012,EE6,012,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,4A7,122,254,056,EE6,233,012,012,012,012,012,012,012,012,012,012,BB5,476,BC6,012,5B8,5B8,5B8,5B8,012,564,365,5B8,5B8,5B8,496,243,453,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,300,400,400,800,A00,C00,F00,F00,F00,F00,C00,A00,800,400,300,111,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,784,7A6,574,144,365,365,365,365,012,EE6,012,365,365,365,365,365,365,365,365,122,254,056,9B6,CC5,012,012,012,012,012,012,012,012,012,012,012,BB5,476,BC6,012,365,365,365,365,012,674,144,365,365,365,254,243,453,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,211,300,400,800,A00,C00,C00,C00,C00,A00,800,400,300,211,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,784,7A6,574,454,454,454,454,564,784,DD6,454,454,454,454,454,454,454,454,454,254,056,9B6,CC5,122,012,012,012,012,012,012,012,012,012,012,012,BB5,476,686,454,454,454,454,454,254,574,454,454,454,454,454,784,453,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,300,300,600,800,A00,C00,C00,A00,800,600,300,211,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,784,7A6,056,056,056,056,056,476,EE6,BC6,056,056,056,056,056,056,056,056,056,056,9B6,CC5,122,012,012,012,012,012,012,012,012,012,012,012,012,BB5,476,056,056,056,056,056,056,056,056,056,056,056,056,056,EE6,243,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,111,300,600,800,A00,A00,800,600,300,111,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,784,7A6,056,056,056,056,056,476,EE6,8A6,056,056,056,056,056,056,056,056,056,9B6,CC5,122,012,012,012,012,012,012,012,012,012,012,012,012,012,BB5,476,056,056,056,056,056,056,056,056,056,056,056,056,376,ED6,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,111,400,600,800,800,600,300,111,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,784,BC6,7A6,7A6,7A6,7A6,7A6,9B6,EE6,9B6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,AB6,CC5,122,012,012,012,012,012,012,012,012,012,012,012,012,012,012,BB5,9B6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,AB6,AA5,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,211,400,400,400,300,111,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,453,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,122,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,564,784,784,784,784,784,784,784,784,784,784,784,784,784,784,453,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,300,300,300,111,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
