012,012,012,012,012,111,300,300,300,300,300,300,012,012,012,012,012,012,012,012,300,300,300,300,300,300,111,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,111,300,300,300,300,300,300,300,300,012,012,012,012,012,012,300,300,300,300,300,300,300,300,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,300,111,012,012,012,012,012,012,300,300,012,012,012,012,300,300,012,012,012,012,012,012,211,300,012,012,012,012,012,012,784,784,453,453,453,453,453,453,453,453,453,453,453,453,453,453,564,453,453,453,453,453,453,453,453,453,453,453,453,453,563,012,012,012,012,012,012,012,453,784,564,453,453,453,453,453,453,784,564,453,453,453,453,453,453,233,012,012,012,012,012,012,012,012,012,012
012,012,012,300,111,012,012,012,012,012,012,012,012,300,300,012,012,300,012,012,012,012,012,012,012,012,012,012,300,012,012,012,012,243,EE6,7A6,012,365,365,365,365,365,365,365,365,365,365,365,254,243,564,144,365,365,365,365,365,365,365,365,365,365,365,133,894,012,012,012,012,012,012,012,AA5,AB6,365,144,365,365,365,254,243,DD6,243,254,365,365,365,144,243,453,012,012,012,012,012,012,012,012,012,012
012,012,111,300,012,012,012,012,012,012,012,012,012,211,300,300,300,211,212,012,012,012,012,012,012,012,012,111,300,012,012,012,012,674,9B6,686,012,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,496,243,564,365,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,143,894,012,012,012,012,012,012,012,EE6,476,365,365,5B8,5B8,5B8,496,243,9A5,012,5B8,5B8,5B8,5B8,244,674,453,012,012,012,012,012,012,012,012,012,012
012,012,300,111,012,012,012,012,012,012,012,012,012,012,012,300,300,012,012,012,012,012,012,012,012,012,012,012,111,211,012,012,012,BB5,686,BC6,012,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,496,243,674,365,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,243,894,012,012,012,012,012,012,453,DD6,476,674,365,5B8,5B8,5B8,496,243,784,254,5B8,5B8,5B8,4A7,012,DD6,233,012,012,012,012,012,012,012,012,012,012
012,211,300,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,300,012,012,012,BB5,476,BC6,012,5B8,5B8,5B8,4A7,365,365,365,365,365,365,365,254,243,564,365,5B8,5B8,5B8,386,365,365,365,365,365,365,365,133,894,012,012,012,012,012,012,453,BC6,476,564,144,365,365,365,254,243,133,486,5B8,5B8,5B8,375,243,CC6,012,012,012,012,012,012,012,012,012,012,012
012,300,300,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,300,012,012,012,BB5,476,BC6,012,5B8,5B8,5B8,496,122,453,453,453,453,453,453,784,784,564,365,5B8,5B8,5B8,143,243,453,453,453,453,453,564,574,9A5,012,012,012,012,012,012,453,BC6,476,9A5,453,453,453,453,784,244,133,5B8,5B8,5B8,5B8,133,784,894,012,012,012,012,012,012,012,012,012,012,012
012,211,101,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,300,111,012,012,BB5,476,BC6,012,5B8,5B8,5B8,496,233,7A6,7A6,7A6,7A6,7A6,9B6,DD6,BC6,564,365,5B8,5B8,5B8,243,574,7A6,7A6,7A6,7A6,7A6,7A6,7A6,BB5,012,012,012,012,012,012,453,BC6,266,7A6,7A6,7A6,7A6,7A6,7A6,564,365,5B8,5B8,5B8,4A7,122,EE6,233,012,012,012,012,012,012,012,012,012,012,012
012,111,111,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,300,111,012,012,BB5,476,BC6,012,5B8,5B8,5B8,496,122,056,056,056,056,056,476,CC6,EE6,564,365,5B8,5B8,5B8,143,144,056,056,056,056,056,056,7A6,AA5,012,012,012,012,012,012,453,BC6,056,056,056,056,056,056,476,122,4A7,5B8,5B8,5B8,365,254,CC6,012,012,012,012,012,012,012,012,012,012,012,012
012,111,101,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,300,111,012,012,BB5,476,BC6,012,5B8,5B8,5B8,496,122,034,034,034,034,034,244,784,894,564,365,5B8,5B8,5B8,143,133,034,034,034,034,034,034,674,9A5,012,012,012,012,012,012,453,BC6,056,056,056,056,056,056,674,133,5B8,5B8,5B8,5B8,122,9A5,564,012,012,012,012,012,012,012,012,012,012,012,012
012,111,300,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,300,111,012,012,BB5,476,BC6,012,5B8,5B8,5B8,4A7,365,365,365,365,365,365,365,254,243,564,365,5B8,5B8,5B8,386,365,365,365,365,365,365,365,133,894,012,012,012,012,012,012,453,DD6,7A6,7A6,7A6,7A6,7A6,696,243,386,5B8,5B8,5B8,486,133,EE6,122,012,012,012,012,012,012,012,012,012,012,012,012
012,211,300,400,700,800,800,C00,C00,A11,A11,B22,B22,B22,B22,B22,B22,B22,B22,B22,B22,A11,A11,C00,C00,800,800,700,400,300,111,012,012,BB5,476,BC6,012,365,365,365,365,365,365,365,496,5B8,5B8,5B8,496,243,564,144,365,365,365,365,365,365,365,5B8,5B8,5B8,5B8,243,894,012,012,012,012,012,012,233,784,784,784,784,784,DD6,BC6,012,5B8,5B8,5B8,5B8,254,574,9A5,012,012,012,012,012,012,012,012,012,012,012,012,012
012,111,300,700,800,A00,C00,C00,F00,F00,D11,C22,E22,E22,F33,F33,F33,F33,E22,E22,C22,D11,F00,F00,F00,A00,A00,800,700,300,012,012,012,BB5,476,BC6,453,453,453,453,453,453,453,133,365,5B8,5B8,5B8,496,243,9A5,453,453,453,453,453,453,453,012,5B8,5B8,5B8,5B8,243,894,012,012,012,012,012,012,012,012,012,012,012,122,EE6,894,254,5B8,5B8,5B8,5B8,012,BB5,453,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,111,400,700,700,A00,C00,F00,F00,F00,E11,C22,E22,F33,F33,F33,F33,E22,C22,E11,F00,F00,C00,C00,A00,700,400,400,012,012,012,012,BB5,476,686,7A6,7A6,7A6,7A6,7A6,7A6,9B6,564,365,5B8,5B8,5B8,496,243,9B6,7A6,7A6,7A6,7A6,7A6,7A6,DD6,012,5B8,5B8,5B8,5B8,243,894,012,012,012,012,012,012,012,012,012,012,012,674,DD6,674,365,5B8,5B8,5B8,375,243,DD6,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,400,700,800,A00,C00,F00,F00,F00,F00,E11,C22,E22,F33,F33,E22,C22,E11,F00,F00,F00,C00,C00,A00,800,400,400,012,012,012,012,BB5,476,056,056,056,056,056,056,056,476,564,365,5B8,5B8,5B8,486,243,476,056,056,056,056,056,056,BC6,012,5B8,5B8,5B8,5B8,133,894,012,012,012,012,012,012,012,012,012,012,012,AA5,9B6,564,365,5B8,5B8,5B8,365,564,784,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,211,400,400,800,A00,C00,F00,F00,F00,F00,D11,C22,C22,C22,E11,D11,F00,F00,F00,C00,C00,A00,700,400,300,211,012,012,012,012,BB5,476,056,034,034,034,034,034,034,244,243,365,5B8,5B8,5B8,133,574,365,034,034,034,034,034,034,574,012,5B8,5B8,5B8,486,122,BB5,012,012,012,012,012,012,012,012,012,012,012,EE6,486,564,365,5B8,5B8,5B8,365,674,894,784,784,784,784,784,564,012,012,012,012,012,012,012,012
012,012,012,012,300,300,400,700,A00,C00,C00,F00,F00,F00,D11,C22,C22,D11,F00,F00,F00,C00,A00,A00,700,400,300,300,012,012,012,012,012,BB5,476,686,012,365,365,365,365,365,365,365,496,5B8,5B8,365,233,EE6,564,144,365,365,365,365,365,365,365,5B8,5B8,5B8,122,784,894,012,012,012,012,012,012,012,012,012,012,453,CC6,476,564,365,5B8,5B8,5B8,365,365,454,454,454,454,454,564,9A5,012,012,012,012,012,012,012,012
012,012,012,012,012,111,300,700,800,A00,C00,F00,F00,F00,F00,E11,E11,F00,F00,F00,F00,C00,A00,800,700,300,111,012,012,012,012,012,012,BB5,CC6,DD6,012,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,4A7,012,CC5,EE6,674,365,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,254,243,CC6,453,012,012,012,012,012,012,012,012,012,012,453,BC6,476,564,365,5B8,5B8,5B8,365,254,012,365,365,365,365,133,894,012,012,012,012,012,012,012,012
012,012,012,012,012,012,111,300,700,800,A00,C00,F00,F00,F00,F00,F00,F00,F00,F00,C00,A00,800,700,300,012,012,012,012,012,012,012,012,AA5,AB6,BC6,012,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,133,564,EE6,BC6,564,365,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,486,133,365,EE6,012,012,012,012,012,012,012,012,012,012,012,453,BC6,476,564,365,5B8,5B8,5B8,365,564,012,5B8,5B8,5B8,5B8,243,894,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,111,400,700,800,A00,C00,F00,F00,F00,F00,F00,C00,C00,A00,800,400,400,111,012,012,012,012,012,012,012,012,BB5,476,BC6,012,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,365,243,486,EE6,686,564,365,5B8,5B8,5B8,5B8,5B8,5B8,5B8,5B8,122,155,BC6,894,012,012,012,012,012,012,012,012,012,012,012,453,BC6,476,564,365,5B8,5B8,5B8,365,564,012,5B8,5B8,5B8,5B8,243,894,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,300,400,400,800,A00,C00,F00,F00,F00,F00,C00,A00,800,400,300,111,012,012,012,012,012,012,012,012,012,BB5,476,BC6,012,365,365,365,365,365,365,365,365,122,155,CC6,BC6,476,564,144,365,365,365,365,365,365,365,133,254,486,DD6,122,012,012,012,012,012,012,012,012,012,012,012,453,BC6,476,564,144,365,365,365,144,564,012,365,365,365,365,133,894,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,211,300,400,800,A00,C00,C00,C00,C00,A00,800,400,300,211,012,012,012,012,012,012,012,012,012,012,BB5,476,BC6,453,453,453,453,453,453,453,453,674,365,7A6,ED6,BC6,476,9A5,453,453,453,453,453,453,453,563,674,155,EE6,453,012,012,012,012,012,012,012,012,012,012,012,012,453,BC6,476,9A5,453,453,453,453,784,894,453,453,453,453,564,574,9A5,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,300,300,700,800,A00,C00,C00,A00,800,700,300,211,012,012,012,012,012,012,012,012,012,012,012,BB5,476,686,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,696,266,EE6,674,BC6,266,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,376,9B6,AA5,012,012,012,012,012,012,012,012,012,012,012,012,012,453,BC6,266,7A6,7A6,7A6,7A6,7A6,7A6,686,7A6,7A6,7A6,7A6,7A6,7A6,BB5,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,111,300,700,800,A00,A00,800,700,300,111,012,012,012,012,012,012,012,012,012,012,012,012,BB5,476,056,056,056,056,056,056,056,056,056,056,BC6,784,453,BC6,056,056,056,056,056,056,056,056,056,056,476,EE6,122,012,012,012,012,012,012,012,012,012,012,012,012,012,453,BC6,056,056,056,056,056,056,056,056,056,056,056,056,056,696,AA5,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,111,400,700,800,800,700,300,111,012,012,012,012,012,012,012,012,012,012,012,012,012,BB5,476,056,056,056,056,056,056,056,056,056,696,DD6,122,453,BC6,056,056,056,056,056,056,056,056,056,056,DD6,674,012,012,012,012,012,012,012,012,012,012,012,012,012,012,453,BC6,056,056,056,056,056,056,056,056,056,056,056,056,056,AB6,674,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,211,400,400,400,300,111,012,012,012,012,012,012,012,012,012,012,012,012,012,012,BB5,9B6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,EE6,453,012,453,DD6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,AB6,BB5,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,453,DD6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,7A6,EE6,243,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,300,300,300,111,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,564,784,784,784,784,784,784,784,784,784,784,564,012,012,233,784,784,784,784,784,784,784,784,784,784,784,233,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,233,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012,012
