0,0,0,0,0,b,4,4,4,4,4,4,0,0,0,0,0,0,0,0,4,4,4,4,4,4,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,b,4,4,4,4,4,4,4,4,0,0,0,0,0,0,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,7,3,3,3,3,3,3,3,3,3,3,3,0,0,0,1f,3,3,3,3,3,3,3,3,3,3,d,0,0,0,0,0,0,0,e,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1e,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4,b,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,1d,4,0,0,0,0,0,0,0,0,0,0,27,2e,6,6,6,6,6,6,6,6,6,19,0,0,f,14,20,6,6,6,6,6,6,6,6,d,2a,0,0,0,0,0,0,0,25,29,6,6,6,6,6,6,3b,19,6,6,6,6,6,6,10,e,0,0,0,0,0,0,0,0,0,0
0,0,0,4,b,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,19,16,2,2,2,2,2,2,2,2,a,8,0,f,14,3,16,2,2,2,2,2,2,2,2,a,f,0,0,0,0,0,0,0,14,17,0,2,2,2,2,a,f,f,a,2,2,2,2,0,f,e,0,0,0,0,0,0,0,0,0,0
0,0,b,4,0,0,0,0,0,0,0,0,0,1d,4,4,4,1d,3a,0,0,0,0,0,0,0,0,b,4,0,0,0,0,0,0,0,7,14,1f,2b,1,1,1,1,1,1,1,1,7,8,f,14,f,16,1c,1,1,1,1,1,1,1,1,7,f,0,0,0,0,0,0,e,19,17,0,1,1,1,1,7,f,6,2,1,1,1,1c,16,14,1e,0,0,0,0,0,0,0,0,0,0
0,0,4,b,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,b,1d,0,0,0,0,0,0,8,8,0,1c,1,1,1,2,1,1,1,1,7,8,14,f,16,1c,1,1,1,1,1,1,1,1,1,7,f,0,0,0,0,0,0,e,10,17,0,1,1,1,1,7,1f,16,1c,1,1,1,1b,6,27,0,0,0,0,0,0,0,0,0,0,0
0,1d,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1f,14,7,2,1,1,1,1c,22,1,1,1,1,7,8,25,16,1c,1,1,1c,2,2,23,1,1,1,1,7,f,0,0,0,0,0,0,e,10,17,0,2,2,2,2,a,37,a,1,1,1,1,16,2e,f,0,0,0,0,0,0,0,0,0,0,0
0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1e,14,25,a,1,1,1,1,1b,7,1,1,1,1,7,8,20,2,1,1,1,1a,a,d,a,1,1,1,1,7,f,0,0,0,0,0,0,e,10,2d,6,6,6,6,6,6,a,23,1,1,1,23,1e,14,1e,0,0,0,0,0,0,0,0,0,0,0
0,1d,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,b,0,0,0,8,19,a,28,1,1,1,1c,0,7,1,1,1,1,7,8,d,2,1,1,1,1a,a,8,a,1,1,1,1,7,f,0,0,0,0,0,0,e,10,5,5,5,5,5,5,20,0,1,1,1,1,1b,d,8,0,0,0,0,0,0,0,0,0,0,0,0
0,b,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,b,0,0,d,19,3,2b,1,1,1,1,1b,a,7,1,1,1,1,7,8,d,2,1,1,1,1a,a,8,a,1,1,1,1,7,f,0,0,0,0,0,0,e,10,5,5,5,5,5,5,d,1b,1,1,1,1,0,29,d,0,0,0,0,0,0,0,0,0,0,0,0
0,b,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,b,0,0,8,28,20,2,1,1,1,1c,0,7,7,1,1,1,1,7,8,d,2,1,1,1,1a,a,8,a,1,1,1,1,7,f,0,0,0,0,0,0,e,19,9,9,9,9,9,31,a,28,1,1,1,3c,7,14,16,0,0,0,0,0,0,0,0,0,0,0,0
0,b,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,b,0,0,8,17,20,2,1,1,1,1a,2,2,23,1,1,1,1,7,8,d,2,1,1,1,1a,a,8,a,1,1,1,1,7,f,0,0,0,0,0,0,1e,3,3,3,3,3,19,2a,a,1,1,1,1,a,1f,2a,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1d,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,b,0,0,8,17,20,2,1,1,1,1,1,1,1,1,1,1,1,7,8,d,2,1,1,1,1a,a,8,a,1,1,1,1,7,f,0,0,0,0,0,0,0,0,0,0,0,16,14,d,2,1,1,1,1c,16,19,e,0,0,0,0,0,0,0,0,0,0,0,0,0
0,b,4,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b,4,0,0,0,8,17,20,2,1,1,1,1,1,1,1,1,1,1,1,7,8,d,2,1,1,1,1a,a,8,a,1,1,1,1,7,f,0,0,0,0,0,0,0,0,0,0,0,1f,19,16,1c,1,1,1,2,1b,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,b,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,8,17,1b,22,2,2,2,2,2,2,23,1,1,1,1,7,8,d,2,1,1,1,1a,a,8,a,1,1,1,1,7,f,0,0,0,0,0,0,0,0,0,0,0,25,21,0,1,1,1,1,16,f,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,8,17,22,24,24,24,24,24,24,2b,7,1,1,1,1,7,8,d,2,1,1,1,1a,a,8,a,1,1,1,1,7,f,0,0,0,0,0,0,0,0,0,0,0,14,28,0,1,1,1,1,0,14,f,3,3,3,3,3,d,0,0,0,0,0,0,0,0
0,0,0,1d,4,13,18,18,11,11,12,12,11,34,39,35,35,36,34,11,12,12,11,15,15,18,13,4,1d,0,0,0,0,8,17,5,5,5,5,5,5,5,2,7,1,1,1,1,7,8,d,2,1,1,1,1a,a,8,a,1,1,1,1,7,f,0,0,0,0,0,0,0,0,0,0,e,27,17,0,1,1,1,1,0,9,9,9,9,9,9,21,8,0,0,0,0,0,0,0,0
0,0,0,0,4,4,13,18,11,12,12,c,c,c,33,30,30,33,c,c,c,12,11,11,18,13,4,4,0,0,0,0,0,8,21,9,9,9,9,9,9,38,2,7,1,1,1,1,7,8,d,2,1,1,1,1a,a,e,a,1,1,1,1,a,f,0,0,0,0,0,0,0,0,0,0,e,10,17,0,1,1,1,1,0,20,6,6,6,6,6,d,8,0,0,0,0,0,0,0,0
0,0,0,0,0,b,4,18,15,11,12,c,c,c,c,2f,2f,c,c,c,c,12,11,15,18,4,b,0,0,0,0,0,0,d,3,3,3,3,3,3,f,10,2,7,1,1,1,1,7,8,d,2,1,1,1,1c,2,2,23,1,1,1,1b,a,2a,0,0,0,0,0,0,0,0,0,0,e,10,17,0,1,1,1,1,0,d,22,2,2,2,1b,7,8,0,0,0,0,0,0,0,0
0,0,0,0,0,0,b,4,18,15,11,12,c,c,c,c,c,c,c,c,12,11,15,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,10,2,7,1,1,1,1,7,8,d,2,1,1,1,1,1,1,1,1,1,1b,a,21,1f,0,0,0,0,0,0,0,0,0,0,e,10,17,0,1,1,1,1,0,d,2,1,1,1,1a,7,8,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,b,13,18,15,11,12,c,c,c,c,c,12,12,11,15,13,13,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,10,2,7,1,1,1,1,7,8,d,2,1,1,1,1,1,1,1,1,1b,a,2c,14,1e,0,0,0,0,0,0,0,0,0,0,e,10,17,0,1,1,1,1,0,d,2,1,1,1,1a,7,8,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4,13,13,15,11,12,c,c,c,c,12,11,15,13,4,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,10,2,a,2,2,2,2,a,8,1f,22,2,2,2,2,2,2,2,1b,a,2c,21,26,0,0,0,0,0,0,0,0,0,0,0,e,10,17,0,2,2,2,2,0,d,22,2,2,2,1b,7,8,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1d,4,13,15,11,12,12,12,12,11,15,13,4,1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,10,2,6,6,6,6,d,1f,19,20,6,6,6,6,6,6,6,6,22,2c,21,26,16,0,0,0,0,0,0,0,0,0,0,0,e,10,2d,6,6,6,6,6,6,20,6,6,6,6,6,d,8,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,4,18,15,11,12,12,11,15,18,4,1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,10,5,5,5,5,5,17,10,14,5,5,5,5,5,5,5,5,5,5,21,26,16,0,0,0,0,0,0,0,0,0,0,0,0,e,10,5,5,5,5,5,5,5,5,5,5,5,5,5,31,25,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,b,4,18,15,11,11,15,18,4,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,10,5,5,5,5,5,17,14,19,5,5,5,5,5,5,5,5,5,21,26,16,0,0,0,0,0,0,0,0,0,0,0,0,0,e,10,5,5,5,5,5,5,5,5,5,5,5,5,5,29,1f,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,b,13,18,15,15,18,4,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,19,9,9,9,9,9,21,14,27,9,9,9,9,9,9,9,9,29,26,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,19,9,9,9,9,9,9,9,9,9,9,9,9,9,14,1e,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1d,13,13,13,4,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
