0,0,0,0,0,9,6,6,6,6,6,6,0,0,0,0,0,0,0,0,6,6,6,6,6,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,9,6,6,6,6,6,6,6,6,0,0,0,0,0,0,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6,9,0,0,0,0,0,0,6,6,0,0,0,0,6,6,0,0,0,0,0,0,e,6,0,0,0,0,0,0,3,7,3,3,3,3,3,3,3,3,3,39,0,0,0,7,12,3,3,3,3,3,3,3,3,3,3,3,3,3,f,23,0,0,0,0,0,0,0,7,12,3,3,3,3,3,3,7,12,3,3,3,3,3,3,12,0,0,0,0,0,0,0,0,0,0
0,0,0,6,9,0,0,0,0,0,0,0,0,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,37,29,0,2,2,2,2,2,2,2,2,1b,f,0,8,11,2,1d,2,2,2,2,2,2,2,2,2,2,2,15,27,3,0,0,0,0,0,0,8,11,2,1d,2,2,2,25,8,11,8,25,2,2,2,1d,8,29,0,0,0,0,0,0,0,0,0,0
0,0,9,6,0,0,0,0,0,0,0,0,0,e,6,6,6,e,26,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,11,a,0,1,1,1,1,1,1,1,1,2,8,8,f,20,25,2,1,1,1,1,1,1,1,1,1,1,1,2b,10,3,0,0,0,0,0,0,f,20,25,2,1,1,1,18,8,21,0,1,1,1,1,28,12,c,0,0,0,0,0,0,0,0,0,0
0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,9,e,0,0,0,8,1c,a,0,1,1,1,1,1,1,1,1,1,15,f,c,24,d,2,1,1,1,1,1,1,1,1,1,1,1,8,10,3,0,0,0,0,0,0,c,24,d,2,1,1,1,18,8,f,25,1,1,1,2a,0,20,27,0,0,0,0,0,0,0,0,0,0
0,e,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,13,a,0,1,1,1,1,1,1,1,1,1,18,1b,1c,a,d,2,1,1,1,2c,2,2,2,2,2,2,2,15,10,3,0,0,0,0,0,0,c,a,d,1d,2,2,2,25,8,15,22,1,1,1,38,30,21,3,0,0,0,0,0,0,0,0,0,0
0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,13,a,0,2,2,2,2,2,2,2,18,1,1,2,3,22,d,2,1,1,1,2b,8,3,3,3,3,3,3,7,27,3,0,0,0,0,0,0,c,a,10,3,3,3,3,12,30,15,1,1,1,1,15,f,11,1b,0,0,0,0,0,0,0,0,0,0
0,e,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,3,13,a,f,3,3,3,3,3,3,23,2,1,1,1,15,10,d,2,1,1,1,8,d,5,5,5,5,5,5,5,13,3,0,0,0,0,0,0,c,a,24,5,5,5,5,5,25,2,1,1,1,2a,1b,20,27,0,0,0,0,0,0,0,0,0,0,0
0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,3,13,2f,5,5,5,5,5,5,5,f,2,1,1,1,2c,8,7,2,1,1,1,8,1d,4,4,4,4,4,4,4,11,8,0,0,0,0,0,0,c,a,4,4,4,4,4,3c,1b,2a,1,1,1,2,12,1c,3,0,0,0,0,0,0,0,0,0,0,0
0,9,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,3,13,4,4,4,4,4,4,4,4,d,2,1,1,1,18,8,7,2,1,1,1,8,15,14,14,14,14,14,14,1f,1c,3,0,0,0,0,0,0,c,a,4,4,4,4,4,1d,15,1,1,1,1,1b,3d,1c,0,0,0,0,0,0,0,0,0,0,0,0
0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,3,13,4,4,4,4,4,1d,14,14,8,2,1,1,1,18,8,7,2,1,1,1,2c,2,2,2,2,2,2,2,15,10,3,0,0,0,0,0,0,c,20,5,5,5,5,5,8,2c,1,1,1,22,15,29,7,0,0,0,0,0,0,0,0,0,0,0,0
0,e,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,3,1c,5,5,5,5,5,1f,2b,2,2,18,1,1,1,18,8,7,1d,2,2,2,2,2,2,2,1,1,1,1,8,10,3,0,0,0,0,0,0,12,7,7,7,7,10,3b,0,1,1,1,1,28,f,11,23,0,0,0,0,0,0,0,0,0,0,0,0
0,9,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,23,7,7,7,7,c,21,12,2b,2,2,18,1,1,1,18,8,c,3,3,3,3,3,3,3,0,1,1,1,1,8,10,3,0,0,0,0,0,0,0,0,0,0,0,10,32,25,1,1,1,1,0,27,c,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,7,5,7,12,3,23,2,1,1,1,18,8,13,5,5,5,5,5,5,20,0,1,1,1,1,8,10,3,0,0,0,0,0,0,0,0,0,0,0,11,f,2,1,1,1,38,30,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,7,5,a,5,5,f,2,1,1,1,18,8,5,4,4,4,4,4,4,a,0,1,1,1,1,23,10,3,0,0,0,0,0,0,0,0,0,0,8,1c,d,2,1,1,1,2,12,11,1b,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,e,6,e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,e,0,0,0,0,0,3,7,7,7,c,5,4,4,4,d,2,1,1,1,18,8,d,14,14,14,14,14,14,28,0,1,1,1,22,1b,c,3,0,0,0,0,0,0,0,0,0,0,7,2e,d,2,1,1,1,2,f,1c,7,7,7,7,7,7,23,0,0,0,0,0,0,0
0,0,0,0,6,6,9,e,e,e,26,2d,2d,26,26,31,31,26,26,2d,2d,26,e,e,e,0,6,6,0,0,0,0,0,0,37,29,1f,1f,1f,28,14,14,14,8,2,1,1,1,18,8,d,1d,2,2,2,2,2,2,2,1,1,1,1b,f,11,1b,0,0,0,0,0,0,0,0,0,0,c,22,d,2,1,1,1,2,d,1f,1f,1f,1f,1f,1f,3e,3,0,0,0,0,0,0,0
0,0,0,0,0,9,6,1e,16,1a,19,b,b,b,b,36,36,b,b,b,b,19,1a,16,1e,6,9,0,0,0,0,0,0,0,11,22,0,2,2,2,2,2,2,2,18,1,1,1,22,8,7,2,1,1,1,1,1,1,1,1,1,28,12,24,21,0,0,0,0,0,0,0,0,0,0,0,c,a,d,2,1,1,1,2,12,0,2,2,2,2,15,10,3,0,0,0,0,0,0,0
0,0,0,0,0,0,9,6,1e,16,1a,19,b,b,b,b,b,b,b,b,19,1a,16,1e,6,0,0,0,0,0,0,0,0,8,11,a,0,1,1,1,1,1,1,1,1,1,1,2a,1b,10,7,2,1,1,1,1,1,1,1,1,22,15,a,20,7,0,0,0,0,0,0,0,0,0,0,0,c,a,d,2,1,1,1,2,d,0,1,1,1,1,8,10,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,9,17,1e,16,1a,19,b,b,b,b,b,19,19,1a,16,17,17,9,0,0,0,0,0,0,0,0,3,13,a,0,1,1,1,1,1,1,1,1,1,1,15,f,21,7,2,1,1,1,1,1,1,1,1,1b,7,a,11,23,0,0,0,0,0,0,0,0,0,0,0,c,a,d,2,1,1,1,2,d,0,1,1,1,1,8,10,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,17,17,16,1a,19,b,b,b,b,19,1a,16,17,6,9,0,0,0,0,0,0,0,0,0,3,13,a,0,2,2,2,2,2,2,2,2,2,15,12,1c,11,7,1d,2,2,2,2,2,2,2,15,f,4,21,f,0,0,0,0,0,0,0,0,0,0,0,0,c,a,d,1d,2,2,2,1d,d,0,2,2,2,2,15,10,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,e,6,17,16,1a,19,19,19,19,1a,16,17,6,e,0,0,0,0,0,0,0,0,0,0,3,13,a,f,3,3,3,3,3,3,3,3,3,32,24,13,11,10,3,3,3,3,3,3,3,3,f,a,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,c,a,10,3,3,3,3,12,10,f,3,3,3,3,7,27,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6,6,1e,16,1a,19,19,1a,16,1e,6,e,0,0,0,0,0,0,0,0,0,0,0,3,13,2f,5,5,5,5,5,5,5,5,5,5,22,4,1c,2e,24,5,5,5,5,5,5,5,5,34,2f,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,c,a,24,5,5,5,5,5,24,5,5,5,5,5,5,13,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,9,6,1e,16,1a,1a,16,1e,6,9,0,0,0,0,0,0,0,0,0,0,0,0,3,13,4,4,4,4,4,4,4,4,4,4,4,4,20,11,a,4,4,4,4,4,4,4,4,4,4,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,a,4,4,4,4,4,4,4,4,4,4,4,4,4,11,8,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,9,17,1e,16,16,1e,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,4,4,4,4,4,4,4,4,4,4,4,2e,21,21,a,4,4,4,4,4,4,4,4,4,34,1c,1b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,a,4,4,4,4,4,4,4,4,4,4,4,4,3a,35,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,e,17,17,17,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1c,5,5,5,5,5,5,5,5,5,5,2e,35,8,c,20,5,5,5,5,5,5,5,5,5,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,20,5,5,5,5,5,5,5,5,5,5,5,5,29,27,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,7,7,7,7,7,7,7,7,7,7,7,8,0,12,7,7,7,7,7,7,7,7,7,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
