0,0,0,0,0,a,6,6,6,6,6,6,0,0,0,0,0,0,0,0,6,6,6,6,6,6,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,a,6,6,6,6,6,6,6,6,0,0,0,0,0,0,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,c,0,0,c,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,b,0,0,0,0,0,0,0,c,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1b,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6,a,0,0,0,0,0,0,6,6,0,0,0,0,6,6,0,0,0,0,0,0,10,6,0,0,0,0,0,d,e,23,4,4,4,4,4,4,4,4,b,12,19,0,22,26,4,4,4,4,4,4,4,4,4,4,4,4,4,1e,7,0,0,0,0,0,0,0,22,26,4,4,4,4,4,4,2e,12,4,4,4,4,4,4,11,c,0,0,0,0,0,0,0,0,0,0
0,0,0,6,a,0,0,0,0,0,0,0,0,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1e,24,17,21,2,2,2,2,2,2,2,f,b,22,0,e,9,0,2,2,2,2,2,2,2,2,2,2,2,17,1b,7,0,0,0,0,0,0,0,e,9,0,2,2,2,2,f,1a,1a,f,2,2,2,2,0,1a,c,0,0,0,0,0,0,0,0,0,0
0,0,a,6,0,0,0,0,0,0,0,0,0,10,6,6,6,10,33,0,0,0,0,0,0,0,0,a,6,0,0,0,0,7,2b,b,2,1,1,1,1,1,1,1,1d,0,12,1a,12,9,0,1,1,1,1,1,1,1,1,1,1,1,14,d,7,0,0,0,0,0,0,c,12,9,0,1,1,1,1,d,1a,4,2,1,1,1,1d,19,e,1b,0,0,0,0,0,0,0,0,0,0
0,0,6,a,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,a,10,0,0,0,7,9,b,2,1,1,1,1,1,1,1,1,2,d,e,11,9,0,1,1,1,1,1,1,1,1,1,1,1,14,d,7,0,0,0,0,0,0,c,11,9,0,1,1,1,1,d,5,19,1d,1,1,1,17,4,20,0,0,0,0,0,0,0,0,0,0,0
0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,9,b,21,2,2,2,2,2,2,2,1,1,f,28,20,9,0,1,1,1,1d,2,2,2,2,2,2,2,17,d,7,0,0,0,0,0,0,c,11,9,0,2,2,2,2,f,29,f,1,1,1,1,19,2f,1a,0,0,0,0,0,0,0,0,0,0,0
0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,9,1a,c,c,c,c,c,c,c,0,1,1,25,f,12,31,0,1,1,1,14,f,4,4,4,4,4,4,4,b,7,0,0,0,0,0,0,c,11,2d,4,4,4,4,4,4,f,34,1,1,1,25,1b,e,1b,0,0,0,0,0,0,0,0,0,0,0
0,10,2c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,a,0,0,7,9,2b,8,8,8,8,8,8,24,0,1,1,1,35,5,e,0,1,1,1,14,1b,3,3,3,3,3,3,3,8,22,0,0,0,0,0,0,c,11,3,3,3,3,3,3,23,0,1,1,1,1,17,b,20,0,0,0,0,0,0,0,0,0,0,0,0
0,a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,a,0,0,7,9,3,3,3,3,3,3,3,9,0,1,1,1,1d,0,12,0,1,1,1,14,1b,3,3,3,3,3,3,3,e,7,0,0,0,0,0,0,c,11,3,3,3,3,3,3,b,17,1,1,1,1,0,26,b,0,0,0,0,0,0,0,0,0,0,0,0
0,a,2c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,a,0,0,7,9,21,18,18,18,18,18,18,29,0,1,1,1,1,d,7,0,1,1,1,14,f,4,4,4,4,4,4,4,b,7,0,0,0,0,0,0,c,12,8,8,8,8,8,2a,f,25,1,1,1,32,d,e,19,0,0,0,0,0,0,0,0,0,0,0,0
0,a,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,a,0,0,7,e,b,21,2,2,2,2,2,2,2,1,1,1,1,d,7,0,1,1,1,1d,2,2,2,2,2,2,2,17,d,7,0,0,0,0,0,0,1b,5,5,5,5,5,12,28,f,1,1,1,1,f,1e,28,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,a,0,0,7,25,b,2,1,1,1,1,1,1,1,1,1,1,1,d,7,0,2,2,2,2,2,2,2,14,1,1,1,14,d,7,0,0,0,0,0,0,0,0,0,0,0,19,e,b,2,1,1,1,1d,19,12,c,0,0,0,0,0,0,0,0,0,0,0,0,0
0,a,6,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a,6,0,0,0,7,9,b,2,1,1,1,1,1,1,1,1,1,1,1,d,7,4,4,4,4,4,4,4,d,2,1,1,1,14,d,7,0,0,0,0,0,0,0,0,0,0,0,1e,12,19,1d,1,1,1,2,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,a,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,7,9,b,2,1,1,1,2,2,2,2,2,2,2,2,f,7,3,3,3,3,3,3,3,23,2,1,1,1,14,d,7,0,0,0,0,0,0,0,0,0,0,0,22,24,0,1,1,1,1,19,1a,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,7,9,b,2,1,1,1,0,18,18,18,18,18,18,29,1e,20,3,3,3,3,3,3,3,23,2,1,1,1,25,d,7,0,0,0,0,0,0,0,0,0,0,0,e,25,0,1,1,1,1,0,e,1a,5,5,5,5,5,b,0,0,0,0,0,0,0,0
0,0,0,10,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,10,0,0,0,0,7,9,b,2,1,1,1,0,3,3,3,3,3,3,9,e,e,4,4,4,4,4,4,4,d,2,1,1,1,f,b,1a,0,0,0,0,0,0,0,0,0,0,c,20,9,0,1,1,1,1,0,8,8,8,8,8,8,24,7,0,0,0,0,0,0,0,0
0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,7,9,b,2,1,1,1,0,4,4,4,4,4,4,b,1e,12,0,2,2,2,2,2,2,2,14,1,1,2,f,20,c,0,0,0,0,0,0,0,0,0,0,c,11,9,0,1,1,1,1,0,23,4,4,4,4,4,b,7,0,0,0,0,0,0,0,0
0,0,0,0,0,a,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,a,0,0,0,0,0,0,7,9,b,2,1,1,1,2,2,2,2,2,2,2,2,f,7,0,1,1,1,1,1,1,1,1,1,1d,0,17,e,0,0,0,0,0,0,0,0,0,0,0,c,11,9,0,1,1,1,1,0,b,21,2,2,2,17,d,7,0,0,0,0,0,0,0,0
0,0,0,0,0,0,a,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,7,9,b,2,1,1,1,1,1,1,1,1,1,1,1,d,7,0,1,1,1,1,1,1,1,1,1,f,21,11,1a,0,0,0,0,0,0,0,0,0,0,0,c,11,9,0,1,1,1,1,0,b,2,1,1,1,14,d,7,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,a,6,13,1f,15,1c,1c,16,16,16,16,15,1c,15,1f,13,6,a,0,0,0,0,0,0,0,0,7,9,b,2,1,1,1,1,1,1,1,1,1,1,1,d,7,0,1,1,1,1,1,1,1,1,2,1b,25,12,19,0,0,0,0,0,0,0,0,0,0,0,c,11,9,0,1,1,1,1,0,b,2,1,1,1,14,d,7,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,13,13,15,1c,16,27,27,27,27,16,1c,15,13,6,a,0,0,0,0,0,0,0,0,0,7,9,b,21,2,2,2,2,2,2,2,2,2,2,2,f,7,0,2,2,2,2,2,2,2,2,19,30,e,c,0,0,0,0,0,0,0,0,0,0,0,0,c,11,9,0,2,2,2,2,0,b,21,2,2,2,17,d,7,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,10,6,13,15,1c,16,16,16,16,1c,15,13,6,10,0,0,0,0,0,0,0,0,0,0,7,9,23,4,4,4,4,4,4,4,4,4,4,4,b,1e,12,4,4,4,4,4,4,4,4,4,17,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,c,11,2d,4,4,4,4,4,4,23,4,4,4,4,4,b,7,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6,6,1f,15,1c,16,16,1c,15,1f,6,10,0,0,0,0,0,0,0,0,0,0,0,7,9,3,3,3,3,3,3,3,3,3,3,3,3,9,11,e,3,3,3,3,3,3,3,3,3,9,e,19,0,0,0,0,0,0,0,0,0,0,0,0,0,c,11,3,3,3,3,3,3,3,3,3,3,3,3,3,2a,22,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,a,6,1f,15,1c,1c,15,1f,6,a,0,0,0,0,0,0,0,0,0,0,0,0,7,9,3,3,3,3,3,3,3,3,3,3,3,3,9,e,20,3,3,3,3,3,3,3,3,3,12,1e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,11,3,3,3,3,3,3,3,3,3,3,3,3,3,26,1e,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,a,13,1f,15,15,1f,6,a,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24,8,8,8,8,8,8,8,8,8,8,8,8,24,e,20,8,8,8,8,8,8,8,8,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c,12,8,8,8,8,8,8,8,8,8,8,8,8,8,e,d,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,13,13,6,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
