0,0,0,0,0,12,7,7,7,7,7,7,0,0,0,0,0,0,0,0,7,7,7,7,7,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,12,7,7,7,7,7,7,7,7,0,0,0,0,0,0,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,d,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,16,0,0,0,0,0,0,0,d,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,21,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7,12,0,0,0,0,0,0,7,7,0,0,0,0,7,7,0,0,0,0,0,0,24,7,0,0,0,0,0,0,0,0,d,17,16,5,5,5,5,5,5,5,5,5,27,1f,16,5,5,5,5,5,5,5,5,5,5,5,5,27,c,0,0,0,0,0,0,0,28,2f,5,5,5,5,5,5,37,1f,5,5,5,5,5,5,15,d,0,0,0,0,0,0,0,0,0,0
0,0,0,7,b,f,25,25,25,25,25,f,f,f,7,0,0,7,f,b,25,25,25,25,25,25,b,f,7,0,0,0,0,0,0,10,17,16,1c,2,2,2,2,2,2,2,2,2,1c,2e,0,2,2,2,2,2,2,2,2,2,2,2,20,21,c,0,0,0,0,0,0,0,17,e,0,2,2,2,2,1c,14,14,1c,2,2,2,2,0,14,d,0,0,0,0,0,0,0,0,0,0
0,0,12,7,b,11,8,8,8,8,8,8,11,b,f,7,7,f,b,11,8,8,8,8,8,8,11,f,7,0,0,0,0,0,10,35,14,19,23,1,1,1,1,1,1,1,1,1,10,14,0,1,1,1,1,1,1,1,1,1,1,1,22,10,c,0,0,0,0,0,0,d,1f,e,0,1,1,1,1,10,14,5,2,1,1,1,23,19,17,21,0,0,0,0,0,0,0,0,0,0
0,0,7,7,b,11,8,9,9,9,9,9,8,11,b,7,7,b,11,8,9,9,9,9,9,11,11,f,7,24,0,0,0,19,1f,28,19,23,1,1,1,1,1,1,1,1,1,1,10,14,0,1,1,1,1,1,1,1,1,1,1,1,22,10,c,0,0,0,0,0,0,d,15,e,0,1,1,1,1,10,6,19,23,1,1,1,20,5,2a,0,0,0,0,0,0,0,0,0,0,0
0,24,7,b,8,8,9,3,3,3,3,3,9,8,8,b,b,8,8,9,3,3,3,3,3,9,8,8,b,7,0,0,0,28,2b,1a,2,1,1,1,2,2,2,2,1,1,1,1,10,14,0,1,1,1,23,2,2,2,2,2,2,2,20,10,c,0,0,0,0,0,0,d,15,e,0,2,2,2,2,1c,2d,1c,1,1,1,1,19,36,14,0,0,0,0,0,0,0,0,0,0,0
0,7,7,b,8,8,9,3,3,3,3,3,3,8,9,9,9,9,9,3,3,3,3,3,3,9,8,8,b,7,0,0,0,c,e,1a,2,1,1,1,0,5,16,0,1,1,1,1,10,14,0,1,1,1,22,1c,5,5,5,5,5,5,5,16,c,0,0,0,0,0,0,d,15,31,5,5,5,5,5,5,1c,39,1,1,1,2c,21,17,21,0,0,0,0,0,0,0,0,0,0,0
0,24,7,b,8,8,9,3,3,3,3,3,1b,9,9,9,1b,1b,1b,9,3,3,3,3,3,9,8,8,b,7,12,0,0,c,e,1a,2,1,1,1,0,4,e,0,1,1,1,1,10,14,0,1,1,1,22,21,4,4,4,4,4,4,4,a,28,0,0,0,0,0,0,d,15,4,4,4,4,4,4,1a,0,1,1,1,1,20,16,2a,0,0,0,0,0,0,0,0,0,0,0,0
0,12,7,b,8,8,9,3,3,3,3,3,18,18,1b,3,18,18,1b,18,3,3,3,3,3,9,8,8,b,7,12,0,0,c,e,1a,2,1,1,1,0,29,2d,0,1,1,1,1,10,14,0,1,1,1,22,21,4,4,4,4,4,4,4,17,c,0,0,0,0,0,0,d,15,4,4,4,4,4,4,16,20,1,1,1,1,0,2f,16,0,0,0,0,0,0,0,0,0,0,0,0
0,12,7,b,8,8,9,3,3,3,3,18,13,13,13,18,18,1e,13,13,18,3,3,3,3,9,8,8,b,7,12,0,0,c,e,1a,2,1,1,1,2,2,2,2,1,1,1,1,10,14,0,1,1,1,22,1c,5,5,5,5,5,5,5,16,c,0,0,0,0,0,0,d,1f,a,a,a,a,a,30,1c,2c,1,1,1,33,10,17,19,0,0,0,0,0,0,0,0,0,0,0,0
0,12,7,b,8,8,9,3,3,18,1b,13,1d,1d,13,13,13,1e,1d,1e,13,1b,3,3,3,9,8,8,b,7,12,0,0,c,e,1a,2,1,1,1,1,1,1,1,1,1,1,1,10,14,0,1,1,1,23,2,2,2,2,2,2,2,20,10,c,0,0,0,0,0,0,21,6,6,6,6,6,1f,2e,1c,1,1,1,1,1c,27,2e,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,7,b,8,8,9,3,3,18,1b,13,1d,1d,1e,1e,1e,1e,1d,1e,13,1b,1b,3,3,9,8,8,b,7,12,0,0,c,e,1a,2,1,1,1,1,1,1,1,1,1,1,1,10,14,0,2,2,2,2,2,2,2,22,1,1,1,22,10,c,0,0,0,0,0,0,0,0,0,0,0,19,17,16,2,1,1,1,23,19,1f,d,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,7,b,11,8,9,9,3,3,1b,13,1e,1e,1d,1d,1d,1d,1e,1e,13,1b,3,3,3,8,8,11,b,7,0,0,0,c,e,20,26,2,2,2,2,2,2,2,1,1,1,1,10,14,16,5,5,5,5,5,5,10,2,1,1,1,22,10,c,0,0,0,0,0,0,0,0,0,0,0,27,1f,19,23,1,1,1,2,20,1f,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,12,f,b,b,8,9,3,3,3,18,13,1e,1d,1d,1d,1d,1e,13,18,3,3,9,9,8,b,f,f,0,0,0,0,c,e,26,29,29,29,29,29,29,2d,0,1,1,1,1,10,14,e,4,4,4,4,4,4,1a,2,1,1,1,22,10,c,0,0,0,0,0,0,0,0,0,0,0,28,2b,0,1,1,1,1,19,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,f,b,11,8,9,3,3,3,3,18,13,1e,1d,1d,1e,13,18,3,3,3,9,9,8,11,f,f,0,0,0,0,c,e,4,4,4,4,4,4,4,e,0,1,1,1,1,1c,14,e,4,4,4,4,4,4,1a,2,1,1,1,2c,10,c,0,0,0,0,0,0,0,0,0,0,0,17,2c,0,1,1,1,1,0,17,14,6,6,6,6,6,16,0,0,0,0,0,0,0,0
0,0,0,24,f,f,11,8,9,3,3,3,3,1b,13,13,13,18,1b,3,3,3,9,9,8,b,f,7,24,0,0,0,0,c,e,32,a,a,a,a,a,a,2b,0,1,1,1,33,21,17,16,5,5,5,5,5,5,10,2,1,1,1,1c,16,14,0,0,0,0,0,0,0,0,0,0,d,2a,e,0,1,1,1,1,0,a,a,a,a,a,a,2b,c,0,0,0,0,0,0,0,0
0,0,0,0,7,7,f,b,8,9,9,3,3,3,1b,13,13,1b,3,3,3,9,8,8,b,f,7,7,0,0,0,0,0,c,30,2e,d,d,d,d,d,d,d,0,1,1,23,19,38,17,0,2,2,2,2,2,2,2,22,1,1,2,1c,2a,d,0,0,0,0,0,0,0,0,0,0,d,15,e,0,1,1,1,1,0,1a,5,5,5,5,5,16,c,0,0,0,0,0,0,0,0
0,0,0,0,0,12,7,b,11,8,9,3,3,3,3,18,18,3,3,3,3,9,8,11,b,7,12,0,0,0,0,0,0,c,2a,1a,26,2,2,2,2,2,2,2,1,1,10,20,17,2a,0,1,1,1,1,1,1,1,1,1,23,0,20,17,0,0,0,0,0,0,0,0,0,0,0,d,15,e,0,1,1,1,1,0,16,26,2,2,2,20,10,c,0,0,0,0,0,0,0,0
0,0,0,0,0,0,12,7,b,11,8,9,3,3,3,3,3,3,3,3,9,8,11,b,7,0,0,0,0,0,0,0,0,c,e,1a,2,1,1,1,1,1,1,1,1,33,1c,e,17,32,0,1,1,1,1,1,1,1,1,1,1c,26,15,14,0,0,0,0,0,0,0,0,0,0,0,d,15,e,0,1,1,1,1,0,16,2,1,1,1,22,10,c,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,12,f,b,11,8,9,3,3,3,3,3,9,9,8,11,f,f,12,0,0,0,0,0,0,0,0,c,e,1a,2,1,1,1,1,1,1,1,23,19,26,15,15,e,0,1,1,1,1,1,1,1,1,2,21,2c,1f,19,0,0,0,0,0,0,0,0,0,0,0,d,15,e,0,1,1,1,1,0,16,2,1,1,1,22,10,c,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,f,f,11,8,9,3,3,3,3,9,8,11,f,7,12,0,0,0,0,0,0,0,0,0,c,e,1a,26,2,2,2,2,2,2,2,3a,2d,30,17,15,e,0,2,2,2,2,2,2,2,2,19,34,17,d,0,0,0,0,0,0,0,0,0,0,0,0,d,15,e,0,2,2,2,2,0,16,26,2,2,2,20,10,c,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,24,7,f,11,8,9,9,9,9,8,11,f,7,24,0,0,0,0,0,0,0,0,0,0,c,e,1a,5,5,5,5,5,5,5,5,20,2,17,6,15,31,5,5,5,5,5,5,5,5,5,20,2b,28,0,0,0,0,0,0,0,0,0,0,0,0,0,d,15,31,5,5,5,5,5,5,1a,5,5,5,5,5,16,c,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7,7,b,11,8,9,9,8,11,b,7,24,0,0,0,0,0,0,0,0,0,0,0,c,e,4,4,4,4,4,4,4,4,4,4,15,14,d,15,4,4,4,4,4,4,4,4,4,4,e,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,d,15,4,4,4,4,4,4,4,4,4,4,4,4,4,30,28,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,12,7,b,11,8,8,11,b,7,12,0,0,0,0,0,0,0,0,0,0,0,0,c,e,4,4,4,4,4,4,4,4,4,32,1f,19,d,15,4,4,4,4,4,4,4,4,4,4,1f,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d,15,4,4,4,4,4,4,4,4,4,4,4,4,4,2f,27,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,12,f,b,11,11,b,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,c,2b,a,a,a,a,a,a,a,a,a,17,d,0,d,1f,a,a,a,a,a,a,a,a,a,2f,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d,1f,a,a,a,a,a,a,a,a,a,a,a,a,a,17,10,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,24,f,f,f,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,6,6,6,6,6,6,6,6,6,27,0,0,21,6,6,6,6,6,6,6,6,6,6,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
